"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","FN201...A.Prefeitura.cobra.pelos.serviços.de.coleta.regular..transporte.e.destinação.final.de.RSU..Antigo.campo.GE012...Sim.Não.","FN202...Forma.adotada..Antigo.campo.GE013.","FN203...Descrição.da.outra.forma.adotada..Antigo.campo.DESC_OUT_FORM_COBR.","FN204...Unidade.adotada.para.a.cobrança..no.caso.de.tarifa.","FN205...A.prefeitura.cobra.pela.prestação.de.serviços.especiais.ou.eventuais.de.manejo.de.RSU...Antigo.campo.GE014...Sim.Não.","FN206...Despesas.dos.agentes.públicos.com.o.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO132...R..ano.","FN207...Despesa.com.agentes.privados.para.execução.do.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO011...R..ano.","FN208...Despesa.total.com.o.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO009...R..ano.","FN209...Despesa.com.agentes.públicos.com.a.coleta.de.RSS..Antigo.campo.RS032...R..ano.","FN210...Despesa.com.empresas.contratadas.para.coleta.de.RSS..Antigo.campo.RS033...R..ano.","FN211...Despesa.total.com.a.coleta.de.RSS..Antigo.campo.RS035...R..ano.","FN212...Despesa.dos.agentes.públicos.com.o.serviço.de.varrição..Antigo.campo.VA037...R..ano.","FN213...Despesa.com.empresas.contratadas.para.o.serviço.de.varrição..Antigo.campo.VA019...R..ano.","FN214...Despesa.total.com.o.serviço.de.varrição..Antigo.campo.VA017...R..ano.","FN215...Despesa.com.agentes.públicos.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE043...R..ano.","FN216...Despesa.com.agentes.privados.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE044...R..ano.","FN217...Despesa.total.com.todos.os.agentes.executores.dos.demais.serviços.quando.não.especificados.em.campos.próprios..Antigo.campo.GE046...R..ano.","FN218...Despesa.dos.agentes.públicos.executores.de.serviços.de.manejo.de.RSU..Antigo.campo.GE023...R..ano.","FN219...Despesa.com.agentes.privados.executores.de.serviços.de.manejo.de.RSU..Antigo.campo.GE009...R..ano.","FN220...Despesa.total.com.serviços.de.manejo.de.RSU..Antigo.campo.GE007...R..ano.","FN221...Receita.orçada.com.a.cobrança.de.taxas.e.tarifas.referentes.à.gestão.e.manejo.de.RSU..Antigo.campo.GE005...R..ano.","FN222...Receita.arrecadada.com.taxas.e.tarifas.referentes.à.gestão.e.manejo.de.RSU..Antigo.campo.GE006...R..ano.","FN223...Despesa.Corrente.da.Prefeitura.durante.o.ano.com.TODOS.os.serviços.do.município..saúde..educação..pagamento.de.pessoal..etc...Antigo.campo.GE010...R..ano.","FN224...A.Prefeitura.recebeu.algum.recurso.federal.para.aplicação.no.setor.de.manejo.de.RSU...Antigo.campo.GE025...Sim.Não..x","FN224...A.Prefeitura.recebeu.algum.recurso.federal.para.aplicação.no.setor.de.manejo.de.RSU...Antigo.campo.GE025...Sim.Não..y","FN225...Valor.repassado..Antigo.campo.GE026...R..ano.","FN226...Tipo.de.recurso..Antigo.campo.GE028."
261410,"Sertânia","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261430,"Moreilândia","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261440,"Solidão","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so","Água; Res Sólidos","Não","","","","Não",52800,0,52800,0,0,0,190080,0,190080,31680,0,31680,274560,0,274560,NA,NA,2745600,"","",NA,""
261450,"Surubim","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261460,"Tabira","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261470,"Tacaimbó","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÓ - PMT","Água; Res Sólidos","Não","","","","Não",105600,0,105600,0,0,0,52800,0,52800,0,0,0,158400,0,158400,NA,NA,2e+07,"Não","Não",NA,""
261480,"Tacaratu","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261500,"Taquaritinga do Norte","PE",2015,"[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26150040] Secretaria de Obras e Urbanismo - SEURB","Esgoto; Água; Res Sólidos","Não","","","","Sim",552000,0,552000,21120,0,21120,244000,0,244000,0,0,0,817120,0,817120,NA,NA,37857993.74,"Não","Não",NA,""
261510,"Terezinha","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261520,"Terra Nova","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261540,"Toritama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261560,"Trindade","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261570,"Triunfo","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26157040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos","Sim","Taxa específica no mesmo boleto do IPTU","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158418.71,155000,135062.85,22502310.2,"Não","Não",NA,""
261580,"Tupanatinga","PE",2015,"[26158011] Prefeitura Municipal de Tupanatinga - PMT; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261590,"Tuparetama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261600,"Venturosa","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV","Água; Res Sólidos","Não","","","","Não",339224,108000,447224,0,20640,20640,80000,0,80000,37824,0,37824,457048,128640,585688,NA,NA,32445375.54,"Não","Não",NA,""
261610,"Verdejante","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
261618,"Vertente do Lério","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26161840] PREFEITURA MUNICIPAL DE VERTENTE DO LÉRIO - PMVL","Água; Res Sólidos","Sim","Taxa específica no mesmo boleto do IPTU","","","Não",85000,0,85000,0,17796.7,17796.7,150000,0,150000,0,0,0,235000,17796.7,252796.7,10000,702.09,10010891.79,"","",NA,""
261620,"Vertentes","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26162040] Prefeitura Municipal de Vertentes - PMV","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748812.65,NA,NA,10228055.81,"Não","Não",NA,""
270010,"Água Branca","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27001040] Prefeitura Municipal de Água Branca - PMAB","Água; Res Sólidos","Não","","","","Não",0,222800,222800,0,0,0,0,75000,75000,52000,5e+05,552000,52000,797800,849800,NA,NA,54048659,"Não","Não",NA,""
270030,"Arapiraca","AL",2015,"[27003011] Prefeitura Municipal de Arapiraca - PMA; [27043000] Companhia de Saneamento de Alagoas - CASAL","Esgoto; Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270070,"Batalha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27007040] Prefeitura Municipal de Batalha - PMB","Água e Esgoto; Res Sólidos","Não","","","","Não",50000,1000,51000,5000,1000,6000,1e+05,10000,110000,5000,1000,6000,160000,13000,173000,NA,NA,1253987,"","",NA,""
270090,"Belo Monte","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270120,"Cacimbinhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,522000,NA,NA,10900000,"Não","Não",NA,""
270160,"Canapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270180,"Carneiros","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270200,"Coité do Nóia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270235,"Craíbas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270240,"Delmiro Gouveia","AL",2015,"[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2e+07,NA,NA,6e+07,"","",NA,""
270250,"Dois Riachos","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512000,NA,NA,1e+07,"Não","Não",NA,""
270255,"Estrela de Alagoas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270290,"Girau do Ponciano","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270310,"Igaci","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270330,"Inhapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI","Água; Res Sólidos","Não","","","","Não",423864,0,423864,0,2640,2640,0,880000,880000,0,641515,641515,423864,1524155,1948019,NA,NA,31072521,"Não","Não",NA,""
270340,"Jacaré dos Homens","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270370,"Jaramataia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270410,"Lagoa da Canoa","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC","Água; Res Sólidos","Não","","","","Não",2e+05,0,2e+05,1e+05,0,1e+05,7e+05,0,7e+05,0,0,0,1e+06,0,1e+06,NA,NA,1e+07,"Não","Não",NA,""
270440,"Major Isidoro","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI","Água; Res Sólidos","Não","","","","Não",2e+05,0,2e+05,0,1e+05,1e+05,2e+05,0,2e+05,152464,0,152464,552464,1e+05,652464,NA,NA,44190651.22,"Não","Não",NA,""
270460,"Maravilha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90000,NA,NA,9e+05,"Não","Não",NA,""
270500,"Mata Grande","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270530,"Minador do Negrão","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270540,"Monteirópolis","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270570,"Olho D ÁGUA das Flores","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270580,"Olho D ÁGUA do Casado","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270600,"Olivença","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270610,"Ouro Branco","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1400000,NA,NA,32441170.67,"","",NA,""
270620,"Palestina","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,108000,NA,NA,NA,"","",NA,""
270630,"Palmeira dos Índios","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÇÃO - SEMUR","Água e Esgoto; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6700000,NA,NA,1.1e+08,"Não","Não",NA,""
270640,"Pão de Açúcar","AL",2015,"[27064011] Serviço Autônomo de Água e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL","Água; Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270642,"Pariconha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP","Água; Res Sólidos","Não","","","","Não",78720,NA,NA,1440,NA,NA,357500,NA,NA,73440,NA,NA,511100,2,511102,NA,NA,22001920.45,"Não","Não",NA,""
270710,"Piranhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270720,"Poço das Trincheiras","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270760,"Quebrangulo","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270800,"Santana do Ipanema","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO","Água e Esgoto; Res Sólidos","Não","","","","Não",5e+05,0,5e+05,0,150000,150000,2e+05,0,2e+05,0,0,0,7e+05,150000,850000,NA,NA,6.2e+07,"Não","Não",NA,""
270840,"São José da Tapera","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
270895,"Senador Rui Palmeira","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP","Água; Res Sólidos","Não","","","","Não",2e+05,0,2e+05,0,1e+05,1e+05,1e+05,0,1e+05,0,0,0,3e+05,1e+05,4e+05,NA,NA,29490229.65,"Não","Não",NA,""
270920,"Traipu","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9e+05,NA,NA,3e+07,"","",NA,""
280010,"Amparo de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280020,"Aquidabã","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280110,"Canhoba","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280120,"Canindé de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280140,"Carira","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280160,"Cedro de São João","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280190,"Cumbe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280220,"Feira Nova","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280230,"Frei Paulo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos","Não","","","","Não",120000,70000,190000,0,0,0,0,0,0,0,0,0,120000,70000,190000,NA,NA,2e+06,"Não","Não",NA,""
280240,"Gararu","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos","Não","","","","Não",133875.25,0,133875.25,0,0,0,307892.62,0,307892.62,57258.52,0,57258.52,499026.39,0,499026.39,NA,NA,17320673.54,"","",NA,""
280260,"Gracho Cardoso","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360000,NA,NA,10128462.4,"Não","Não",NA,""
280310,"Itabi","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280370,"Macambira","SE",2015,"[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO","Esgoto; Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280420,"Monte Alegre de Sergipe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28042040] Prefeitura Municipal de Monte Alegre de Sergipe - PMMAS","Água; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1884000,NA,NA,21600000,"Não","Não",NA,""
280445,"Nossa Senhora Aparecida","SE",2015,"[28044511] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA; [28003000] Companhia de Saneamento de Sergipe - DESO; [28044540] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA","Esgoto; Água; Res Sólidos","Não","","","","Não",0,448800,448800,0,52800,52800,0,21000,21000,5400,0,5400,5400,522600,528000,NA,NA,1.6e+07,"Não","Não",NA,""
280450,"Nossa Senhora da Glória","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280460,"Nossa Senhora das Dores","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28046040] Prefeitura Municipal de Nossa Senhora Das Dores - PMNSD","Água; Res Sólidos","Não","","","","Não",500600,0,500600,0,72000,72000,485760,0,485760,50000,0,50000,1036360,72000,1108360,NA,NA,3.5e+07,"Não","Não",NA,""
280470,"Nossa Senhora de Lourdes","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280500,"Pedra Mole","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280520,"Pinhão","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280540,"Poço Redondo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28054040] PREFEITURA MUNICIPAL DE POÇO REDONDO - PMPRE","Água; Res Sólidos","Não","","","","Não",0,612922,612922,0,452028,452028,683834.4,0,683834.4,46330,0,46330,730164.4,1064950,1795114.4,NA,NA,54100564.75,"Não","Não",NA,""
280550,"Poço Verde","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28055040] PREFEITURAS MUNICIPAL DE POÇO VERDE - PMPV","Água; Res Sólidos","Não","","","","Não",0,310695,310695,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,310695,NA,NA,37804968.84,"Não","Não",NA,""
280560,"Porto da Folha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280570,"Propriá","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280600,"Ribeirópolis","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280700,"São Miguel do Aleixo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280710,"Simão Dias","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28071040] Secretaria Municipal de Obras. Transporte e Serviços Públicos - SMOTSP","Água e Esgoto; Res Sólidos","Não","","","","Não",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4e+05,NA,NA,4e+07,"Não","Não",NA,""
280730,"Telha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
280740,"Tobias Barreto","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28074040] PREFEITURA MUNICIPAL DE TOBIAS BARRETO - PMTB","Água; Res Sólidos","Não","","","","Não",1642108,760320,2402428,0,46032,46032,1124640,0,1124640,0,0,0,2766748,806352,3573100,NA,NA,69482635.58,"Não","Não",NA,""
290010,"Abaíra","BA",2015,"","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
290020,"Abaré","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29002040] SECRETARIA DE OBRAS E SERVIÇO PÚBLICO - SECSP","Água e Esgoto; Res Sólidos","Não","","","","Não",158400,0,158400,0,0,0,316800,0,316800,110880,0,110880,586080,0,586080,NA,NA,26400000,"Não","Não",NA,""
290035,"Adustina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
290040,"Água Fria","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,""
