"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","ES001...População.total.atendida.com.esgotamento.sanitário..Habitantes.","ES002...Quantidade.de.ligações.ativas.de.esgotos..Ligações.","ES003...Quantidade.de.economias.ativas.de.esgotos..Economias.","ES004...Extensão.da.rede.de.esgotos..km.","ES005...Volume.de.esgotos.coletado..1000.m..ano.","ES006...Volume.de.esgotos.tratado..1000.m..ano.","ES007...Volume.de.esgotos.faturado..1000.m..ano.","ES008...Quantidade.de.economias.residenciais.ativas.de.esgotos..Economias.","ES009...Quantidade.de.ligações.totais.de.esgotos..Ligações.","ES012...Volume.de.esgoto.bruto.exportado..1000.m..ano.","ES013...Volume.de.esgotos.bruto.importado..1000m..ano.","ES014...Volume.de.esgoto.importado.tratado.nas.instalações.do.importador..1000.m..ano.","ES015...Volume.de.esgoto.bruto.exportado.tratado.nas.instalações.do.importador..1000.m..ano.","ES026...População.urbana.atendida.com.esgotamento.sanitário..Habitantes.","ES028...Consumo.total.de.energia.elétrica.nos.sistemas.de.esgotos..1000.kWh.ano."
270010,"Água Branca","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27001040] Prefeitura Municipal de Água Branca - PMAB","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270030,"Arapiraca","AL",2015,"[27003011] Prefeitura Municipal de Arapiraca - PMA; [27043000] Companhia de Saneamento de Alagoas - CASAL","Esgoto; Água",70000,15000,15000,110,10000,0,0,11000,19000,0,0,0,0,34000,0
270070,"Batalha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27007040] Prefeitura Municipal de Batalha - PMB","Água e Esgoto; Res Sólidos",4945,1267,1274,26.8,107.22,82.41,159.08,1229,1454,0,0,0,0,4945,9.9
270090,"Belo Monte","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270120,"Cacimbinhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270160,"Canapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270180,"Carneiros","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270200,"Coité do Nóia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270235,"Craíbas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270240,"Delmiro Gouveia","AL",2015,"[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos",44000,14000,14900,130,3300,3200,0,13000,16000,0,0,0,0,380,NA
270250,"Dois Riachos","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270255,"Estrela de Alagoas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270290,"Girau do Ponciano","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270310,"Igaci","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270330,"Inhapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270340,"Jacaré dos Homens","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270370,"Jaramataia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270410,"Lagoa da Canoa","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270440,"Major Isidoro","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270460,"Maravilha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270500,"Mata Grande","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270530,"Minador do Negrão","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270540,"Monteirópolis","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270570,"Olho D ÁGUA das Flores","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270580,"Olho D ÁGUA do Casado","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270600,"Olivença","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270610,"Ouro Branco","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270620,"Palestina","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270630,"Palmeira dos Índios","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÇÃO - SEMUR","Água e Esgoto; Res Sólidos",2369,752,752,4.91,213.16,213.16,101.45,752,843,0,0,0,0,2369,11.54
270640,"Pão de Açúcar","AL",2015,"[27064011] Serviço Autônomo de Água e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL","Água; Água",NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0
270642,"Pariconha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270710,"Piranhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",7316,1945,2144,25.39,492.36,0,305.36,1846,2174,0,0,0,0,7316,NA
270720,"Poço das Trincheiras","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270760,"Quebrangulo","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",958,335,335,3.43,134.65,134.65,33.56,335,348,0,0,0,0,958,NA
270800,"Santana do Ipanema","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO","Água e Esgoto; Res Sólidos",2144,830,872,58.3,41.92,36.47,43.12,755,875,0,0,0,0,2144,31.52
270840,"São José da Tapera","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270895,"Senador Rui Palmeira","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270920,"Traipu","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280010,"Amparo de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280020,"Aquidabã","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280110,"Canhoba","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280120,"Canindé de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280140,"Carira","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280160,"Cedro de São João","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280190,"Cumbe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280220,"Feira Nova","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280230,"Frei Paulo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280240,"Gararu","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280260,"Gracho Cardoso","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280310,"Itabi","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280370,"Macambira","SE",2015,"[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO","Esgoto; Água",2745,657,748,21,93,93,0,725,815,0,0,0,0,2745,52
280420,"Monte Alegre de Sergipe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28042040] Prefeitura Municipal de Monte Alegre de Sergipe - PMMAS","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280445,"Nossa Senhora Aparecida","SE",2015,"[28044511] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA; [28003000] Companhia de Saneamento de Sergipe - DESO; [28044540] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA","Esgoto; Água; Res Sólidos",8543,1496,1496,12,505,0,0,1496,1646,0,0,0,0,3584,1
280450,"Nossa Senhora da Glória","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280460,"Nossa Senhora das Dores","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28046040] Prefeitura Municipal de Nossa Senhora Das Dores - PMNSD","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280470,"Nossa Senhora de Lourdes","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280500,"Pedra Mole","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280520,"Pinhão","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280540,"Poço Redondo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28054040] PREFEITURA MUNICIPAL DE POÇO REDONDO - PMPRE","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280550,"Poço Verde","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28055040] PREFEITURAS MUNICIPAL DE POÇO VERDE - PMPV","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280560,"Porto da Folha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280570,"Propriá","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280600,"Ribeirópolis","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280700,"São Miguel do Aleixo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280710,"Simão Dias","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28071040] Secretaria Municipal de Obras. Transporte e Serviços Públicos - SMOTSP","Água e Esgoto; Res Sólidos",2825,874,875,8.71,115.37,115.37,115.37,864,1074,0,0,0,0,2825,11.04
280730,"Telha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280740,"Tobias Barreto","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28074040] PREFEITURA MUNICIPAL DE TOBIAS BARRETO - PMTB","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290010,"Abaíra","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290020,"Abaré","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29002040] SECRETARIA DE OBRAS E SERVIÇO PÚBLICO - SECSP","Água e Esgoto; Res Sólidos",6548,1908,1924,24.76,203.74,203.74,254.41,1756,1981,0,0,0,0,6548,40.24
290035,"Adustina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290040,"Água Fria","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290050,"Érico Cardoso","BA",2015,"[29005011] Serviço Autônomo de Água e Esgoto - SAAE; [29005040] Prefeitura Municipal de Érico Cardoso - PM","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290100,"Amargosa","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29010040] PREFEITURA MUNICIPAL DE AMARGOSA - BA","Água e Esgoto; Res Sólidos",1043,338,338,1.35,19.1,19.1,27.2,338,341,0,0,0,0,1043,0.03
290115,"América Dourada","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29011540] PREFEITURA MUNICIPAL DE AMERICA DOURADA - PMAD","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290120,"Anagé","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29012040] Prefeitura Municipal de Anagé - PMA","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290130,"Andaraí","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29013040] Prefeitura Municipal de Andaraí - PMA","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290135,"Andorinha","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29013540] Prefeitura Municipal de Andorinha - PMA","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290150,"Anguera","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290160,"Antas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290170,"Antônio Cardoso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290180,"Antônio Gonçalves","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290200,"Aracatu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290210,"Araci","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29021040] Prefeitura Municipal de Araci - PMA","Água e Esgoto; Res Sólidos",1035,300,300,1.7,21.37,21.37,35.38,300,300,0,0,0,0,1035,0.64
290260,"Baixa Grande","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29026040] PREFEITURA MUNICIPAL DE BAIXA GRANDE - PMBG","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290265,"Banzaê","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29026540] PREFEITURA MUNICIPAL DE BANZAÊ - PMB","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290270,"Barra","BA",2015,"[29027040] PREFEITURA MUNICIPAL DA BARRA - PMB","Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290280,"Barra da Estiva","BA",2015,"[29028011] Prefeitura Municipal de Barra da Estiva - PMBE; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29028040] PREFEITURA MUNICIPAL DE BARRA DA ESTIVA - BE","Água e Esgoto; Água; Res Sólidos",8600,2940,NA,63,300,0,0,NA,2940,0,0,0,0,8600,0
290290,"Barra do Choça","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",481,153,154,1.02,19.63,19.63,21.4,148,157,0,0,0,0,481,1.58
290300,"Barra do Mendes","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29030040] PREFEITURA MUNICIPAL DE BARRA DO MENDES - PMBM","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290323,"Barro Alto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290327,"Barrocas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290350,"Belo Campo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290360,"Biritinga","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290370,"Boa Nova","BA",2015,"[29037011] Prefeitura Municipal de Boa Nova - PMBN; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",3304,870,870,4,108.52,0,0,870,870,0,0,0,0,3304,0
290380,"Boa Vista do Tupim","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290390,"Bom Jesus da Lapa","BA",2015,"[29039011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto",47204,7800,7800,150,1450,1450,1450,7800,8557,0,0,0,0,47204,510
290395,"Bom Jesus da Serra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29039540] PREFEITURA MUNICIPAL DE BOM JESUS DA SERRA - BA","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290400,"Boninal","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290405,"Bonito","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290410,"Boquira","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290420,"Botuporã","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290430,"Brejões","BA",2015,"[29043011] Prefeitura Municipal de Brejões - PMB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água",15214,1870,NA,15.82,277.15,0,0,NA,2200,0,0,0,0,5259,0
290440,"Brejolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290450,"Brotas de Macaúbas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290460,"Brumado","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29046040] Prefeitura Municipal de Brumado - PMBRUMADO","Água e Esgoto; Res Sólidos",4402,1388,1394,9.1,134.43,134.43,179.56,1381,1474,0,0,0,0,4402,3.56
290475,"Buritirama","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290480,"Caatiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290485,"Cabaceiras do Paraguaçu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",623,189,192,2.32,20.42,20.42,25.21,169,190,0,0,0,0,623,0.12
290500,"Caculé","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290510,"Caém","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29051040] Prefeitura Municipal de Caém - PMC","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290515,"Caetanos","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290520,"Caetité","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29052040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290530,"Cafarnaum","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29053040] PREFEITURA MUNICIPAL CAFARNAUM - PMC","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290550,"Caldeirão Grande","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290590,"Campo Alegre de Lourdes","BA",2015,"[29059011] Prefeitura Municipal de Campo Alegre de Lourdes - PMCAL; [29059040] Prefeitura Municipal Campo Alegre de Lourdes - PM","Água e Esgoto; Res Sólidos",8650,1780,1780,22,182,0,0,1660,1780,0,0,0,0,8650,NA
290600,"Campo Formoso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto",2961,828,828,7.41,39.95,39.95,63.94,828,832,0,0,0,0,2961,0.26
290620,"Canarana","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290640,"Candeal","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290660,"Candiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29066040] Prefeitura Municipal de Candiba - BA","Água; Res Sólidos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
