"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN001_AE...Densidade.de.economias.de.água.por.ligação..econ.lig.","IN009_AE...Índice.de.hidrometração..percentual.","IN010_AE...Índice.de.micromedição.relativo.ao.volume.disponibilizado..percentual.","IN011_AE...Índice.de.macromedição..percentual.","IN013_AE...Índice.de.perdas.faturamento..percentual.","IN014_AE...Consumo.micromedido.por.economia..m..mês.econ.","IN017_AE...Consumo.de.água.faturado.por.economia..m..mês.econ.","IN020_AE...Extensão.da.rede.de.água.por.ligação..m.lig.","IN022_AE...Consumo.médio.percapita.de.água..l.hab.dia.","IN023_AE...Índice.de.atendimento.urbano.de.água..percentual.","IN025_AE...Volume.de.água.disponibilizado.por.economia..m..mês.econ.","IN028_AE...Índice.de.faturamento.de.água..percentual.","IN043_AE...Participação.das.economias.residenciais.de.água.no.total.das.economias.de.água..percentual.","IN044_AE...Índice.de.micromedição.relativo.ao.consumo..percentual.","IN049_AE...Índice.de.perdas.na.distribuição..percentual.","IN050_AE...Índice.bruto.de.perdas.lineares..m..dia.Km.","IN051_AE...Índice.de.perdas.por.ligação..l.dia.lig.","IN052_AE...Índice.de.consumo.de.água..percentual.","IN053_AE...Consumo.médio.de.água.por.economia..m..mês.econ.","IN055_AE...Índice.de.atendimento.total.de.água..percentual.","IN057_AE...Índice.de.fluoretação.de.água..percentual.","IN058_AE...Índice.de.consumo.de.energia.elétrica.em.sistemas.de.abastecimento.de.água..kWh.m.."
261440,"Solidão","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so","Água; Res Sólidos",1,86.33,53.32,0,-32.59,4.9,10.4,6.8,53.6,100,8,132.59,94.59,75.55,29.43,10.09,76.33,70.57,5.6,35.22,0,0.97
261450,"Surubim","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1.06,93,64.68,100,-20.55,6.4,11.1,7.9,68.4,100,10,120.55,96.48,90.52,28.55,10.68,91.25,71.45,6.6,100,0,2.1
261460,"Tabira","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1.01,94.21,43.33,65.26,26.19,6.9,11.1,7.5,73.8,100,17.3,73.81,96.88,91.47,52.63,32.42,261.48,47.37,7.1,92.34,0,0.5
261470,"Tacaimbó","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÓ - PMT","Água; Res Sólidos",1.01,73.5,53.39,100,-13.17,6.6,10.2,7.7,75.2,100,9.3,113.17,97.36,67.97,21.45,7.65,64.18,78.55,7.1,69.81,0,0.77
261480,"Tacaratu","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1,100,58.1,96.54,20.62,9.2,12.5,13.5,83.9,100,18.3,79.38,97.07,99.99,41.9,15.34,217.55,58.1,9.2,62.05,0,0.67
261500,"Taquaritinga do Norte","PE",2015,"[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26150040] Secretaria de Obras e Urbanismo - SEURB","Esgoto; Água; Res Sólidos",1.02,93.75,88.71,65.78,-93.6,1.1,2.2,8.4,11.7,43.4,1.2,193.6,97.8,86.18,NA,NA,NA,102.94,1.2,31.28,0,3.5
261510,"Terezinha","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1.01,98.29,58.61,100,-1.99,6.3,10.8,7.7,62.1,100,11.5,101.99,95.1,99.25,40.95,17.21,144,59.05,6.3,51.04,0,1.52
261520,"Terra Nova","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1.01,88.26,63.33,100,-1.44,8.2,11.6,7.2,75.6,100,12.2,101.44,96.1,86.91,27.13,12.69,102.51,72.87,8.3,95.24,0,0.16
261540,"Toritama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1.08,90.49,69.13,100,-67.4,4.7,10.2,9.4,50.8,85.1,6.6,167.4,94.32,82.82,16.53,3.25,35.54,83.47,5.1,81.7,0,0.03
261560,"Trindade","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1.01,87.84,64.66,95.24,-9.64,7.9,11.7,7.8,74.9,100,11,109.64,95.83,86.09,24.9,10.37,88.87,75.1,8,100,0,0.09
261570,"Triunfo","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26157040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos",1.01,86.5,84.42,60.39,-61.08,5.5,9,7.5,51.5,98.4,6.4,161.08,96.73,96.94,12.91,2.63,24.12,87.09,4.9,52.1,0,0.9
261580,"Tupanatinga","PE",2015,"[26158011] Prefeitura Municipal de Tupanatinga - PMT; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",1.01,97.61,76.9,92.26,-24.28,7.3,11.5,8.3,69.3,100,9.7,124.28,97.86,96.53,20.33,6.93,62.59,79.67,7.4,44.74,0,6.12
261590,"Tuparetama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1.02,97.86,70.73,27.4,-57.53,4,8.7,7.5,48.2,100,5.8,157.53,95.17,95.86,26.22,6.15,48.38,73.78,4.1,100,0,0.94
261600,"Venturosa","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV","Água; Res Sólidos",1.04,41.07,136.36,0,-85.29,0.6,0.3,9.4,2.8,78.1,0.3,185.29,95.47,89.19,NA,NA,NA,152.89,0.3,50.32,0,0.11
261610,"Verdejante","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1,76.9,33.52,95.02,37.41,7.9,11.3,8.7,74.4,100,19.6,62.59,97.23,73.54,54.42,32.69,323.5,45.58,8.2,99.22,0,0.06
261618,"Vertente do Lério","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26161840] PREFEITURA MUNICIPAL DE VERTENTE DO LÉRIO - PMVL","Água; Res Sólidos",1.01,93.76,78.29,100,-117.86,3.7,9.6,12.3,42.1,100,4.7,217.86,96.17,86.16,9.14,0.96,13.36,90.86,4,38.61,0,0
261620,"Vertentes","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26162040] Prefeitura Municipal de Vertentes - PMV","Água; Res Sólidos",1.05,94.93,51.84,100,-12.51,5.3,10.9,9.5,58.3,100,10.2,112.51,97,90.3,42.6,13.32,142.81,57.4,5.6,73.21,0,0.02
270010,"Água Branca","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27001040] Prefeitura Municipal de Água Branca - PMAB","Água; Res Sólidos",1.03,90.02,41.55,0,34.65,7.5,10.7,6.3,91.7,97.2,16.4,65.35,96.61,62.64,33.67,25.55,187.18,66.33,10.9,64.49,0,6.68
270030,"Arapiraca","AL",2015,"[27003011] Prefeitura Municipal de Arapiraca - PMA; [27043000] Companhia de Saneamento de Alagoas - CASAL","Esgoto; Água",1.02,97.95,33.33,0,53.94,8.8,11.9,8.9,102,99.2,25.9,46.06,95.2,73.08,54.39,44.05,472.21,45.61,11.8,95.74,0,0.98
270070,"Batalha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27007040] Prefeitura Municipal de Batalha - PMB","Água e Esgoto; Res Sólidos",1.03,91.48,16.74,0,68.99,6.4,10.9,19,80.1,88.8,35.1,31.01,94.45,53.94,68.96,33.28,818.28,31.04,10.9,74.38,0,2.02
270090,"Belo Monte","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1,96.04,15.98,0,78.6,8.6,11,44.9,117.1,97,51.4,21.4,95.54,74.35,78.5,23.96,1331.76,21.5,11.1,27.37,0,2.43
270120,"Cacimbinhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos",1.01,82.9,20.28,0,62.36,7.1,11,42.1,105.3,33.2,29.1,37.64,94.24,53.82,62.32,9.87,602.69,37.68,11,17.89,0,5.19
270160,"Canapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,90.49,66.28,0,0.63,7.2,9.7,8,97.6,95.8,9.8,99.37,97.76,66.67,0.58,0.19,1.9,99.42,9.7,31.34,0,6.14
270180,"Carneiros","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,92.96,27.4,0,61.9,8.3,10.7,16.1,98.2,98.2,28,38.1,97.09,71.35,61.59,31.11,575.58,38.41,10.8,63.26,0,1.73
270200,"Coité do Nóia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,97.18,20.23,0,60.16,5.7,10.8,7.6,84.8,80.3,27.2,39.84,94.8,53.95,62.51,47.3,562.59,37.49,10.2,31.09,0,1.28
270235,"Craíbas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,91,25.33,0,61.66,8.7,11.9,29.3,99.8,97.6,31.1,38.34,97.31,68.09,62.8,16.41,651.06,37.2,11.6,61.8,0,1.1
270240,"Delmiro Gouveia","AL",2015,"[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos",1.05,88.83,17.84,0,78.59,8.8,2.2,12.6,78.1,98.7,44.1,21.41,93.02,100,67.96,88.7,1257.23,32.04,7.9,97.97,0,0.51
270250,"Dois Riachos","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos",1.01,94.24,24.51,4.98,64.86,8.2,11.2,19.5,109.7,73,31.7,35.14,97.54,68.22,64.08,28.32,672.44,35.92,11.4,34.11,0,1.9
270255,"Estrela de Alagoas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,94.25,74.08,0,7.57,5.9,6.8,7.2,65.7,89.7,7.5,92.43,97.62,76.91,3.08,0.93,9.15,96.92,7.2,34.49,0,0.24
270290,"Girau do Ponciano","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.02,94.78,47.14,0,36.07,9.4,12.1,9.6,107.3,99.2,18.9,63.93,95.58,74.15,36.42,17.54,230.38,63.58,12,40.44,0,0.62
270310,"Igaci","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,90.21,38.79,0,38.84,8.1,11.5,30.5,88.1,95,18.8,61.16,97.25,64.3,39.68,4.99,247.45,60.32,11.3,52.83,0,1.6
270330,"Inhapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI","Água; Res Sólidos",1.02,91.21,39.87,0,26.11,5.8,9.8,5.6,89.3,95.9,13.3,73.89,97.81,53.94,26.08,16.83,116.2,73.92,9.8,44.82,0,6.81
270340,"Jacaré dos Homens","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.1,95.64,11.12,0,79.41,8.3,14.8,27.3,140.4,96.8,72,20.59,87.53,64.63,82.8,69.09,2164.53,17.2,12.4,66.72,0,2.5
270370,"Jaramataia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,95.97,14.77,0,67.97,4,8.3,46.7,65.2,88.6,25.8,32.03,95.87,46.21,68.04,9.07,581.11,31.96,8.3,58.93,0,2.05
270410,"Lagoa da Canoa","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC","Água; Res Sólidos",1,93.16,50.96,0,20.01,7.5,11,6,88.2,93.1,13.8,79.99,97.3,64.81,21.37,10.96,97.29,78.63,10.9,71.89,0,1.48
270440,"Major Isidoro","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI","Água; Res Sólidos",1.02,91.48,25.95,0,61,8.6,11.9,35.5,86.6,80.4,30.5,39,94.96,66.53,61,13.14,625.11,39,11.9,48.84,0,3
270460,"Maravilha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU","Água; Res Sólidos",1.02,88.72,23.38,0,61.99,7.3,10.5,17.6,95,98.9,27.7,38.01,96.95,63.3,63.07,28.58,583.7,36.93,10.2,58.24,0,2.77
270500,"Mata Grande","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.07,93.86,48.92,0,11,6.4,10.8,11.4,90,94,12.1,89,92.56,54.72,10.59,3.24,45.16,89.41,10.9,38.43,0,6.28
270530,"Minador do Negrão","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,93.02,39.77,0,7.04,3,6.4,8.2,55.8,73.1,6.9,92.96,96.74,43.47,8.51,1.71,19.52,91.49,6.3,33.25,0,0.16
270540,"Monteirópolis","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.06,94.97,23.24,0,64.45,7.8,11.4,19.3,118.2,91.9,31.9,35.55,90.81,66.38,64.99,31.74,726.47,35.01,11.2,56.77,0,1.98
270570,"Olho D ÁGUA das Flores","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.02,95.44,25.17,0,66.1,9,11.6,13.7,121,93,34.1,33.9,95.57,75.17,66.52,48.5,758.34,33.48,11.4,84.22,0,2.08
270580,"Olho D ÁGUA do Casado","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.04,91.64,42.96,0,76.83,8.9,NA,7.2,64.5,97,19,23.17,96.9,100,22.19,40.89,369.74,77.81,8.2,60.83,0,0.23
270600,"Olivença","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.01,94.59,29.35,0,58.51,8,10.6,12.3,107.8,92.4,25.7,41.49,96.19,70.63,58.45,33.51,498.76,41.55,10.7,46.45,0,1.79
270610,"Ouro Branco","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV","Água; Res Sólidos",1.01,89.38,19.59,0,65.11,4,6.3,15.6,56.7,66.9,18.1,34.89,98.22,55.81,64.89,19.02,388.9,35.11,6.4,43.84,0,2.77
270620,"Palestina","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP","Água; Res Sólidos",1.01,89.45,21.46,0,67.52,8.2,11.2,19.4,102.5,96.6,34.4,32.48,96.84,66.27,67.62,33.15,768.44,32.38,11.1,78.38,0,2.28
270630,"Palmeira dos Índios","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÇÃO - SEMUR","Água e Esgoto; Res Sólidos",1.03,91.17,39.46,0,45.51,9.5,12,13,116.8,96.5,22,54.49,95.73,73.3,46.16,22.64,344.53,53.84,11.8,86.9,0,1.39
270640,"Pão de Açúcar","AL",2015,"[27064011] Serviço Autônomo de Água e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL","Água; Água",1.02,90.85,57.81,0,89.58,20.4,NA,11.1,215.1,97.1,33.6,10.42,94.76,74.17,2.87,17.33,237.09,97.13,25,100,9.85,0.02
270642,"Pariconha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP","Água; Res Sólidos",1.01,93.89,67.99,0,7.49,8.7,11.2,8.1,101.5,94.6,12.1,92.51,96.92,73.32,7.28,3.14,29.14,92.72,11.2,71.5,0,4.2
270710,"Piranhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",1.06,87.72,12.64,0,82.5,9.4,11.5,7.6,86.6,99.3,65.7,17.5,91.33,70.66,82.11,210.33,1881.87,17.89,11.8,89.15,0,0.77
270720,"Poço das Trincheiras","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.04,92.04,20.52,0,70.05,9.1,12.3,24.6,117.3,98,41,29.95,93.63,70.74,70.99,34.15,995.69,29.01,11.9,22.74,0,2.6
270760,"Quebrangulo","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",1.03,81.61,7.32,0,95.4,7.8,NA,6.8,78,96.9,87.1,4.6,94.84,100,31.32,342.02,2733.9,68.68,6.4,56.55,0,0
270800,"Santana do Ipanema","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO","Água e Esgoto; Res Sólidos",1.03,96.21,31.8,0,64.77,10.8,11.6,16.9,122.3,93.9,32.8,35.23,93.2,90.74,64.96,38.2,722.31,35.04,11.5,72.46,0,1.93
270840,"São José da Tapera","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1.04,93.85,19.96,0,68.72,7.8,11.5,28.8,99.7,88.9,36.9,31.28,94.8,64.06,68.85,25.49,863.65,31.15,11.5,48.24,0,1.95
270895,"Senador Rui Palmeira","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP","Água; Res Sólidos",1,92.11,21.37,0,65.07,6.4,9.6,12,83.1,98.1,27.6,34.93,96.66,60.92,64.92,41.48,590.09,35.08,9.7,30.12,0,2.19
270920,"Traipu","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT","Água; Res Sólidos",1.02,88.07,39.02,0,96.89,8.4,NA,6.9,56.3,99.3,19,3.11,95.09,100,3.16,45.58,388.48,96.84,7.4,36.07,0,0.03
280010,"Amparo de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,98.78,31.01,0,61.3,9.7,11.9,6.4,101.5,89,30.8,38.7,95.11,97.71,68.26,107.79,690.33,31.74,9.8,87.95,100,2.34
280020,"Aquidabã","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,99.01,32.48,0,56.27,8.5,11.3,13.5,93,89.6,25.8,43.73,97.52,97.61,66.72,42.01,565.44,33.28,8.6,88.96,100,2.65
280110,"Canhoba","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,99.43,24.95,0,69.11,9.7,12,36.6,104.5,98.9,38.7,30.89,95.02,98.9,74.77,26.03,952.56,25.23,9.8,98.72,100,1.87
280120,"Canindé de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,98.8,22.14,45.29,73.32,11.2,13.4,18.5,100.2,73.1,50.1,26.68,96.59,97.37,77.26,69.1,1276.39,22.74,11.4,67.23,100,0.68
280140,"Carira","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1.01,99.19,43.62,0,40.65,8.7,11.8,18.9,88.2,97.3,19.9,59.35,97.63,99.23,56.04,19.65,370.91,43.96,8.7,90.48,100,3.59
280160,"Cedro de São João","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,99.68,26.53,0,66.31,9.5,12,8.7,114,98.3,35.6,33.69,97.25,99.13,73.23,98.83,861.27,26.77,9.5,96.35,95.86,0.38
280190,"Cumbe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,100,42.26,0,67.33,14.2,11,17.7,166,96.6,33.7,32.67,96.34,99.98,57.73,36.27,641.84,42.27,14.2,96.89,100,1.98
280220,"Feira Nova","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,99.79,30.7,0,60.62,9.2,11.8,20.3,106.7,96.8,29.9,39.38,97.26,98.93,68.97,33.52,678.65,31.03,9.3,96.63,100,2.38
280230,"Frei Paulo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos",1,99.76,46.16,0,37.13,8.4,11.4,13.6,84,98.1,18.2,62.87,97.21,99.87,53.78,23.64,321.57,46.22,8.4,97.62,100,3.81
280240,"Gararu","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos",1,98.7,36.9,0,54.15,10,12.3,28.6,96.4,80.1,26.8,45.85,97.13,98.61,62.58,19.29,551.34,37.42,10,88.89,94.84,0.4
280260,"Gracho Cardoso","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC","Água; Res Sólidos",1,98.01,44.23,0,44.2,9.7,12,20.2,119.1,98.4,21.5,55.8,96.82,97.59,54.68,19.24,388.05,45.32,9.8,98.61,100,3.38
280310,"Itabi","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,99.67,28.98,0,62.95,8.9,11.4,24.3,134.7,98.9,30.7,37.05,96.51,99.24,70.8,29.4,713.78,29.2,9,98.13,100,2.24
280370,"Macambira","SE",2015,"[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO","Esgoto; Água",1,100,52.77,97.08,28.53,8.4,11.4,22,88.2,97.3,16,71.47,96.59,99.95,47.2,11.29,248.62,52.8,8.4,84.41,100,1.3
280420,"Monte Alegre de Sergipe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28042040] Prefeitura Municipal de Monte Alegre de Sergipe - PMMAS","Água; Res Sólidos",1,99.62,26.15,0,67.57,10.1,12.4,35.6,96.6,97.6,38.3,32.43,97.4,99.15,73.63,26.07,928.21,26.37,10.1,84.64,100,1.96
280445,"Nossa Senhora Aparecida","SE",2015,"[28044511] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA; [28003000] Companhia de Saneamento de Sergipe - DESO; [28044540] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA","Esgoto; Água; Res Sólidos",1,99.54,55.74,0,28.69,11.4,14.6,18.8,121.5,98.6,20.4,71.31,97.13,99.65,44.06,15.72,296.21,55.94,11.4,98.8,100,4.32
280450,"Nossa Senhora da Glória","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1.01,99.77,38.9,0,50.64,9.9,12.5,9.2,114.5,98.7,25.3,49.36,94.96,99.57,60.93,55.41,511.16,39.07,9.9,98.33,100,2.99
280460,"Nossa Senhora das Dores","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28046040] Prefeitura Municipal de Nossa Senhora Das Dores - PMNSD","Água; Res Sólidos",1,98.88,39.43,0,40.18,7.6,11.4,11.9,76.6,95.7,19,59.82,97.75,97.82,59.69,31.53,375,40.31,7.7,92.26,97.77,1.55
280470,"Nossa Senhora de Lourdes","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,99.37,24.03,0,69.08,6.8,8.7,6.6,104.2,96.3,28.2,30.92,97.32,97.58,75.38,105.67,701.16,24.62,7,96.18,100,1.87
280500,"Pedra Mole","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,97.92,52.46,0,29.76,8.9,11.7,24,97,98.5,16.7,70.24,93.62,99.1,47.06,10.76,257.95,52.94,8.8,98.12,100,4.25
280520,"Pinhão","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1,99.88,40.91,0,46.95,8.3,10.7,4.8,82.5,94.9,20.3,53.05,97.97,99.48,58.87,81.73,392.25,41.13,8.3,84.22,100,3.21
280540,"Poço Redondo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28054040] PREFEITURA MUNICIPAL DE POÇO REDONDO - PMPRE","Água; Res Sólidos",1,95.79,21.15,0,72.85,10.4,12.7,21.1,93.1,89.2,46.9,27.15,98.01,92.6,77.15,56.52,1192.46,22.85,10.7,54.35,100,1.64
280550,"Poço Verde","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28055040] PREFEITURAS MUNICIPAL DE POÇO VERDE - PMPV","Água; Res Sólidos",1,99.93,52,5.13,29.39,8.3,11.3,18.1,85,98.7,16,70.61,97.16,99.66,47.83,13.92,251.53,52.17,8.4,85.71,0,0.93
280560,"Porto da Folha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1.01,99.14,26.43,0,66.19,9.3,11.8,11.1,87.5,98.7,34.8,33.81,97.97,98.46,73.16,75.63,842.59,26.84,9.3,98.07,96.79,2.05
280570,"Propriá","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1.02,99.8,27.93,0,66.54,10.6,12.7,8,105.8,98.8,37.8,33.46,94.79,99.47,71.92,113.31,909.35,28.08,10.6,94.87,100,0.37
280600,"Ribeirópolis","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1.01,99.95,45.7,0,39.1,8.4,11.2,5.8,90,95.9,18.4,60.9,97.41,99.22,53.94,56.62,328.48,46.06,8.5,89.31,0,0.63
280700,"São Miguel do Aleixo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1.01,99.67,33.68,0,54.85,8.6,11.5,7.6,85.3,95,25.4,45.15,95.64,99.36,66.1,72.63,554.91,33.9,8.6,76.14,100,2.73
280710,"Simão Dias","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28071040] Secretaria Municipal de Obras. Transporte e Serviços Públicos - SMOTSP","Água e Esgoto; Res Sólidos",1.01,99.69,33.21,97.62,54.22,8.3,11.3,11.9,85.2,97.8,24.8,45.78,95.88,99.54,66.64,45.15,546.12,33.36,8.3,69.51,100,1.03
280730,"Telha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",1.01,99.33,22.55,0,71.5,9.4,11.9,8.5,106.2,98.5,41.6,28.5,96.65,99.29,77.29,125.77,1064.55,22.71,9.4,98.2,100,0.32
280740,"Tobias Barreto","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28074040] PREFEITURA MUNICIPAL DE TOBIAS BARRETO - PMTB","Água; Res Sólidos",1,99.12,53.19,35.48,29.22,9.2,12.1,8,94.2,93.5,17.1,70.78,95.51,98.02,45.74,32.08,257.74,54.26,9.3,78.12,98.83,0.45
290010,"Abaíra","BA",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290020,"Abaré","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29002040] SECRETARIA DE OBRAS E SERVIÇO PÚBLICO - SECSP","Água e Esgoto; Res Sólidos",1.01,74.19,45.57,66.12,20.01,8.8,11.5,17.1,97.5,100,15.1,79.99,94.25,62.67,27.29,6.76,129.9,72.71,10.5,65.67,100,0.3
290035,"Adustina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1,99.65,59.02,0,12.72,7.5,11,21,95.1,100,12.9,87.28,96.53,83.46,29.29,5.36,121.99,70.71,8.9,58.92,100,1.67
290040,"Água Fria","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água",1.01,92.99,54.98,100,2.97,6.6,10.8,7.6,81,100,11.2,97.03,95.2,82.22,33.13,12.48,121.91,66.87,7.4,47.66,60.39,0.75
