"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","FN001...Receita.operacional.direta.total..R..ano.","FN002...Receita.operacional.direta.de.água..R..ano.","FN003...Receita.operacional.direta.de.esgoto..R..ano.","FN004...Receita.operacional.indireta..R..ano.","FN005...Receita.operacional.total..direta...indireta...R..ano.","FN006...Arrecadação.total..R..ano.","FN007...Receita.operacional.direta.de.água.exportada..bruta.ou.tratada...R..ano.","FN008...Créditos.de.contas.a.receber..R..ano.","FN010...Despesa.com.pessoal.próprio..R..ano.","FN011...Despesa.com.produtos.químicos..R..ano.","FN013...Despesa.com.energia.elétrica..R..ano.","FN014...Despesa.com.serviços.de.terceiros..R..ano.","FN015...Despesas.de.Exploração..DEX...R..ano.","FN016...Despesas.com.juros.e.encargos.do.serviço.da.dívida..R..ano.","FN017...Despesas.totais.com.os.serviços..DTS...R..ano.","FN018...Despesas.capitalizáveis.realizadas.pelo.prestador.de.serviços..R..ano.","FN019...Despesas.com.depreciação..amortização.do.ativo.diferido.e.provisão.para.devedores.duvidosos..R..ano.","FN020...Despesa.com.água.importada..bruta.ou.tratada...R..ano.","FN021...Despesas.fiscais.ou.tributárias.computadas.na.DEX..R..ano.","FN022...Despesas.fiscais.ou.tributárias.não.computadas.na.DEX..R..ano.","FN023...Investimento.realizado.em.abastecimento.de.água.pelo.prestador.de.serviços..R..ano.","FN024...Investimento.realizado.em.esgotamento.sanitário.pelo.prestador.de.serviços..R..ano.","FN025...Outros.investimentos.realizados.pelo.prestador.de.serviços..R..ano.","FN026...Quantidade.total.de.empregados.próprios..Empregados.","FN027...Outras.despesas.de.exploração..R..ano.","FN028...Outras.despesas.com.os.serviços..R..ano.","FN030...Investimento.com.recursos.próprios.realizado.pelo.prestador.de.serviços..R..ano.","FN031...Investimento.com.recursos.onerosos.realizado.pelo.prestador.de.serviços..R..ano.","FN032...Investimento.com.recursos.não.onerosos.realizado.pelo.prestador.de.serviços..R..ano.","FN033...Investimentos.totais.realizados.pelo.prestador.de.serviços..R..ano.","FN034...Despesas.com.amortizações.do.serviço.da.dívida..R..ano.","FN035...Despesas.com.juros.e.encargos.do.serviço.da.dívida..exceto.variações.monetária.e.cambial..R..ano.","FN036...Despesa.com.variações.monetárias.e.cambiais.das.dívidas..R..ano.","FN037...Despesas.totais.com.o.serviço.da.dívida..R..ano.","FN038...Receita.operacional.direta...esgoto.bruto.importado..R..ano.","FN039...Despesa.com.esgoto.exportado..R..ano.","FN041...Despesas.capitalizáveis.realizadas.pelo.s..município.s...R..ano.","FN042...Investimento.realizado.em.abastecimento.de.água.pelo.s..município.s...R..ano.","FN043...Investimento.realizado.em.esgotamento.sanitário.pelo.s..município.s...R..ano.","FN044...Outros.investimentos.realizados.pelo.s..município.s...R..ano.","FN045...Investimento.com.recursos.próprios.realizado.pelo.s..município.s...R..ano.","FN046...Investimento.com.recursos.onerosos.realizado.pelo.s..município.s...R..ano.","FN047...Investimento.com.recursos.não.onerosos.realizado.pelo.s..município.s...R..ano.","FN048...Investimentos.totais.realizados.pelo.s..município.s...R..ano.","FN051...Despesas.capitalizáveis.realizadas.pelo.estado..R..ano.","FN052...Investimento.realizado.em.abastecimento.de.água.pelo.estado..R..ano.","FN053...Investimento.realizado.em.esgotamento.sanitário.pelo.estado..R..ano.","FN054...Outros.investimentos.realizados.pelo.estado..R..ano.","FN055...Investimento.com.recursos.próprios.realizado.pelo.estado..R..ano.","FN056...Investimento.com.recursos.onerosos.realizado.pelo.estado..R..ano.","FN057...Investimento.com.recursos.não.onerosos.realizado.pelo.estado..R..ano.","FN058...Investimentos.totais.realizados.pelo.estado..R..ano."
251360,"Santana dos Garrotes","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25136040] Prefeitura Municipal de Santana dos Garrotes - PMSG","Água; Res Sólidos",555960.37,555960.37,NA,74265.15,630225.52,557541.52,0,160097.54,627874.1,17750.02,44639.75,20712.26,835900.22,27646.51,1016078.8,0,106811,0,81794.64,229.68,0,0,1070.63,8,43129.45,45491.39,1070.63,NA,NA,1070.63,28818.02,27580.52,65.99,56464.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251365,"Joca Claudino","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",102570.89,102570.89,NA,17308.95,119879.84,72294.58,0,138912.1,0,90.51,29544.02,19528.14,66863.1,5982.73,96009.53,0,23114,0,17700.43,49.7,0,0,231.69,0,0,0,231.69,NA,NA,231.69,6236.25,5968.45,14.28,12218.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251380,"Santa Teresinha","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25138040] Prefeitura Municipal de Santa Teresinha - PMST","Água; Res Sólidos",386817.96,386817.96,NA,59159.8,445977.76,373325.5,0,54974.23,536972.35,27026.43,22739.77,15302.23,694334.74,20425.25,827450.73,0,78912,0,60429.91,169.69,0,0,790.98,10,31864.05,33609.05,790.98,NA,NA,790.98,21290.76,20376.49,48.76,41716.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251385,"Santo André","PB",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251390,"São Bento","PB",2015,"[25139011] Prefeitura Municipal de São Bento - PMSB; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25139040] Prefeitura Municipal de São Bento - PMSB","Esgoto; Água; Res Sólidos",3690626.15,3690626.15,0,618039.74,4308665.89,3848664.93,0,896375.21,1001692.31,112777.47,380382.74,136864.72,2432274.55,175619.35,3576825.83,0,678497.24,0,519585.4,1458.99,0,0,6801.01,39,280971.91,288975.7,6801.01,NA,NA,6801.01,183061.15,175200.15,419.2,358680.5,0,0,20000,0,0,12000,32000,0,0,32000,NA,NA,NA,NA,NA,NA,NA,NA
251392,"São Bentinho","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",394716.48,394716.48,NA,60152.03,454868.51,395925.3,0,181656.49,845900.64,7453.06,50976.16,16025.66,1017012.81,21390.88,1156422.05,0,82642.68,0,63286.82,177.71,0,0,828.38,17,33370.47,35197.97,828.38,NA,NA,828.38,22297.31,21339.82,51.06,43688.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251394,"São Domingos do Cariri","PB",2015,"[25139411] Prefeitura Municipal de São Domingos do Cariri - PMSDC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25139440] Prefeitura Municipal de São Domingos do Cariri - PMSDC","Esgoto; Água; Res Sólidos",237200.1,237200.1,0,30974.97,268175.07,222300.25,0,48744.27,236300.62,20519.85,29790.18,19310.29,362075.13,12427.28,443066.56,0,48012.24,0,36767.22,103.24,0,0,481.26,4,19386.97,20448.67,481.26,NA,NA,481.26,12953.88,12397.62,29.66,25381.16,0,0,0,0,1000,0,10000,0,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA
251396,"São Domingos de Pombal","PB",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251398,"São Francisco","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25139840] PREITURA MUNICIPAL DE SÃO FRANCISCO - PMSF","Água; Res Sólidos",151524.79,151524.79,NA,29612.25,181137.04,128584.96,0,104978.65,0,2062.78,41704.54,23318.48,97580.23,10307.09,147793.91,0,39820.96,0,30494.43,85.63,0,0,399.15,0,0,0,399.15,NA,NA,399.15,10743.85,10282.49,24.6,21050.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251400,"São João do Cariri","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",478577.5,478577.5,NA,70474.29,549051.79,431598.16,0,141375.42,457646.78,1552.43,120301.37,19771.67,714331.42,25463.34,880281.78,0,98376.42,0,75335.54,211.54,0,0,986.09,7,39723.63,41899.06,986.09,NA,NA,986.09,26542.33,25402.56,60.78,52005.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251410,"São João do Tigre","PB",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251420,"São José da Lagoa Tapada","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25142040] PREFEITURA MUNICIPAL DE SÃO JOSÉ DA LAGOA TAPADA - PMSJLT","Água; Res Sólidos",376608.4,376608.4,NA,60600.65,437209.05,375372.18,0,116369.92,491056.16,4039.08,37752.47,16591.82,649511.6,22146.59,793846,0,85562.35,0,65522.66,183.99,0,0,857.65,11,34549.41,36441.47,857.65,NA,NA,857.65,23085.05,22093.73,52.86,45231.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251430,"São José de Caiana","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",378422.28,378422.28,NA,74403.51,452825.79,350511.34,0,120759.58,367957.41,1106.96,92799.8,14971.08,560497.4,18514.98,681163.71,0,71531.75,0,54778.19,153.82,0,0,717.01,7,28883.96,30465.76,717.01,NA,NA,717.01,19299.54,18470.78,44.2,37814.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251440,"São José de Espinharas","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",259573.43,259573.43,NA,35614.83,295188.26,267798.58,0,32724.62,185455.37,1941.33,92237.01,10474.08,353281.25,13980.69,444396.62,0,54013.77,0,41363.12,116.15,0,0,541.41,3,21810.34,23004.76,541.41,NA,NA,541.41,14573.12,13947.32,33.37,28553.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251450,"São José de Piranhas","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25145040] Prefeitura Municipal de São José de Piranhas - PMSJP","Água; Res Sólidos",1919303.36,1919303.36,NA,341668.88,2260972.24,2007078.4,0,161429.25,498755.91,69993.02,89263.2,79791.81,1216252.79,105883.82,1906321.72,0,409077.22,0,313266.65,879.65,0,0,4100.44,9,165182.2,174228.24,4100.44,NA,NA,4100.44,110370.6,105631.07,252.75,216254.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251455,"São José de Princesa","PB",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251460,"São José do Bonfim","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25146040] SECRETARIA MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE - SEMMA","Água; Res Sólidos",260917.42,260917.42,NA,38687.77,299605.19,268814.91,0,42312.32,140643.4,28352.24,33097.29,10018,272533.59,13371.93,359681.47,0,51661.81,0,39562.02,111.09,0,0,517.84,5,20860.64,22003.05,517.84,NA,NA,517.84,13938.55,13340.01,31.92,27310.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251465,"São José do Brejo do Cruz","PB",2015,"[25146511] Prefeitura Municipal de São José do Brejo do Cruz - PMSJBC; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25146540] PREFEITURA MUNICIPAL DE SÃO JOSÉ DO BREJO DO CRUZ - PMSJBC","Esgoto; Água; Res Sólidos",77540.89,77540.89,0,16263.29,93804.18,24687.68,0,45359.21,9418.32,119.4,7565.4,26795.13,69950.4,7893,152732.91,0,30494.26,0,23352.15,65.57,0,0,305.66,1,2700,44329.68,305.66,NA,NA,305.66,8227.47,7874.16,18.84,16120.47,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
251470,"São José do Sabugi","PB",2015,"[25147011] Prefeitura Municipal de São José do Sabugi - PMSJS; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25147040] Secretaria de Infraestrutura do Municipio - SIM","Esgoto; Água; Res Sólidos",377674.21,377674.21,0,54472.34,432146.55,363661.9,0,82915.13,588039.66,5070.37,201899.95,16088.56,908135.26,21474.85,1048091.75,0,82967.09,0,63535.25,178.41,0,0,831.63,25,33501.47,35336.14,831.63,NA,NA,831.63,22384.84,21423.59,51.26,43859.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251480,"São José dos Cordeiros","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",313244.56,313244.56,NA,47011.54,360256.1,311169.82,0,36898.78,427812.22,6759.87,18996.58,14089.63,551130.73,18472.99,671523.41,0,71369.54,0,54653.97,153.47,0,0,715.38,7,28818.46,30396.68,715.38,NA,NA,715.38,19255.77,18428.89,44.1,37728.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251490,"São Mamede","PB",2015,"[25149011] Prefeitura Municipal de São Mamede - PMSM; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25149040] Prefeitura Municipal de São Mamede - PMSM","Esgoto; Água; Res Sólidos",919249.92,919249.92,0,161285.53,1080535.45,1003311.81,0,171645,701940.82,49947.47,480282.39,40774.57,1496949.72,49205.32,1817632.02,0,190102.5,0,147242.56,408.78,0,0,1905.52,15,76761.91,80965.7,1905.52,NA,NA,1905.52,51290.38,49087.87,117.45,100495.7,0,0,0,12000,0,0,12000,0,0,12000,0,NA,0,0,0,0,0,0
251510,"São Sebastião de Lagoa de Roça","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25151040] Prefeitura Municipal de Sao Sebastiao de Lagoa de Roca - PB","Água; Res Sólidos",597544.45,597544.45,NA,103474.68,701019.13,598803.06,0,128933.23,349429.14,939.21,18657.67,31959.4,560057.33,35203.64,789487.46,0,136007.63,0,104153.09,292.46,0,0,1363.29,5,54918.82,57926.4,1363.29,NA,NA,1363.29,36695.38,35119.61,84.03,71899.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251520,"São Sebastião do Umbuzeiro","PB",2015,"[25152011] Prefeitura Municipal de São Sebastião do Umbuzeiro - PMSSU; [25152040] PREFEITURA MUNICIPAL DE SÃO SEBASTIÃO DO UMBUZEIRO - PMSSU","Água e Esgoto; Res Sólidos",0,0,0,0,0,0,0,0,76800,0,0,0,1e+05,0,1e+05,0,NA,0,0,0,0,0,0,8,23200,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251540,"Seridó","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25154040] PREFEITURA MUNICIPAL DE SÃO VICENTE DO SERIDÓ - PMSVS","Água; Res Sólidos",518706.95,518706.95,NA,75958.52,594665.47,349354.53,0,641155.25,100097.9,393.46,77374.68,21813.57,317205.01,26009.13,486712.43,0,100485.07,0,76950.31,216.08,0,0,1007.23,4,40575.09,42797.14,1007.23,NA,NA,1007.23,27111.26,25947.05,62.08,53120.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251550,"Serra Branca","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",1432661.84,1432661.84,NA,247975.89,1680637.73,1418648.9,0,1191480.13,475051.03,1141.65,205079.33,63666.7,1085942.6,75466.36,1577774.04,0,291560.79,0,223273.91,626.95,0,0,2922.5,8,117729.98,124177.34,2922.5,NA,NA,2922.5,78664.21,75286.22,180.14,154130.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251570,"Serra Grande","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25157040] Prefeitura Municipal de Serra Grande - PMSG","Água; Res Sólidos",282773.26,282773.26,NA,46244.77,329018.03,287957.49,0,19706.98,240147.35,6819.66,47223.48,13069,386084.03,17444.38,499773.02,0,67395.55,0,51610.74,144.92,0,0,675.55,3,27213.8,28704.14,675.55,NA,NA,675.55,18183.58,17402.74,41.64,35627.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251600,"Solânea","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25160040] Secretária de Serviços Públicos. Transportes e Estradas - SEINFRA","Água; Res Sólidos",1317175.45,1317175.45,NA,299219.13,1616394.58,987117.14,0,2226884.44,829851.08,42498.15,583722.6,123891.65,2124241.73,120452.29,2909256.7,0,465361.84,0,356368.76,1000.68,0,0,4664.62,17,187909.49,198200.16,4664.62,NA,NA,4664.62,125556.4,120164.77,287.52,246008.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251610,"Soledade","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25161040] Prefeitura Municipal de Soledade - PMS","Água; Res Sólidos",1604305.41,1604305.41,NA,230179.75,1834485.16,1350548.9,0,1774943.17,663927.72,1214.05,276685.8,67180.36,1371638.77,80252.54,1894662.85,0,310051.99,0,237434.26,666.71,0,0,3107.85,10,125196.58,132052.84,3107.85,NA,NA,3107.85,83653.21,80060.98,191.56,163905.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251615,"Sossêgo","PB",2015,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251620,"Sousa","PB",2015,"[25162011] Departamento de Água. Esgoto e Saneamento Ambiental de Sousa - DAESA; [25162040] Departamento de Água. Esgotos e Saneamento Ambiental de Sousa - DAESA","Água e Esgoto; Res Sólidos",3229364.14,2484349.83,745014.31,0,3229364.14,3229364.14,0,NA,1779859.2,0,85803.39,712857.79,6677415.48,0,6677415.48,0,0,4098895.1,0,0,60045,248089,0,106,0,0,308134,0,0,308134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251630,"Sumé","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água e Esgoto",2417519.49,2251748.08,165771.41,420139.16,2837658.65,2591479.7,0,758586.81,1406665.92,80271.51,777188.76,353105.84,3124327.1,147930.86,3891716.7,0,433569.95,0,332022.9,1228.97,1380608.09,0,5728.75,22,175072.17,184659.82,1386336.84,NA,NA,1386336.84,154199.37,147577.75,353.11,302130.23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251640,"Tacima","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25164040] Prefeitura Municipal Tacima - PMT","Água; Res Sólidos",97777.94,97777.94,NA,75847.32,173625.26,77341.27,0,334389.84,106175.42,512.23,53733.02,37567.4,350989.26,33860.15,571663.56,0,130817.12,0,100178.25,281.3,0,0,1311.26,2,52822.94,55715.73,1311.26,NA,NA,1311.26,35294.96,33779.33,80.82,69155.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251650,"Taperoá","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA","Água",0,0,NA,145241.35,145241.35,764.73,0,202558.61,583556.91,50211.31,157538.86,84759.18,1208912.61,73661.05,1688978.41,0,284586.04,0,217932.72,611.95,258252.44,0,2852.59,NA,114913.63,121206.76,261105.03,NA,NA,261105.03,76782.4,73485.22,175.83,150443.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251660,"Tavares","PB",2015,"[25166011] Prefeitura Municipal de Tavares - PMT; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25166040] SECRETARIA DE OBRAS E SERVIÇOS URBANOS - SOSU","Esgoto; Água; Res Sólidos",1148861.86,1148861.86,0,172556.25,1321418.11,1149836.66,0,90983.47,522938.09,16069.21,299545.94,51020.59,1185237,65432.17,1611673.33,0,252794.15,0,193586.86,543.59,0,0,2533.92,9,102076.31,107666.42,2533.92,NA,NA,2533.92,68204.83,65275.98,156.19,133637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251670,"Teixeira","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25167040] Secretaria de Obras e Serviços Urbanos - sosu","Água; Res Sólidos",768862.04,768862.04,NA,165107.76,933969.8,645290.85,0,552418.35,435329.49,15625.67,131516.07,46189.75,907250.25,61653.61,1309060.81,0,238195.84,0,182407.64,512.2,0,0,2387.59,1,96181.63,101448.91,2387.59,NA,NA,2387.59,64266.15,61506.44,147.17,125919.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251675,"Tenório","PB",2015,"[25167511] Prefeitura Municipal de Tenório - PMT; [25167540] Prefeitura Municipal de Tenório - PMT","Água e Esgoto; Res Sólidos",0,0,0,0,0,0,0,0,9600,0,19000,21038,49638,0,49638,NA,0,0,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,96092.64,0,0,96092.64,96092.64,0,271000,0,0,0,0,271000,271000
251680,"Triunfo","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25168040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos",0,0,NA,920.02,920.02,9543.55,0,120047.44,176728.12,0,2949.8,1480,181157.92,28129.32,209287.24,0,0,0,0,0,0,0,1089.33,NA,0,0,1089.33,NA,NA,1089.33,29321.29,28062.18,67.14,57450.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251690,"Uiraúna","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25169040] PREFEITURA MUNICIPAL DE UIRAÚNA - PMU","Água; Res Sólidos",1824703.61,1824703.61,NA,255918.89,2080622.5,1890095.94,0,181974,725681.46,18199.37,350372.74,65630.16,1549453.37,86214.28,2111331.45,0,333084.88,0,255072.58,716.24,0,0,3338.72,19,134497.06,141862.68,3338.72,NA,NA,3338.72,89867.57,86008.49,205.79,176081.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251700,"Umbuzeiro","PB",2015,"[25170011] Prefeitura Municipal de Umbuzeiro - PMU; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25170040] Prefeitura Municipal de Umbuzeiro - PMU","Esgoto; Água; Res Sólidos",186987.66,186987.66,0,24688.25,211675.91,171529.65,0,136967.6,730125.54,13336.28,64392.37,11668.18,873740.91,8900.63,971748.24,0,34387.14,0,26333.28,73.94,0,0,344.68,13,27885.26,54645.62,344.68,NA,NA,344.68,9277.78,8879.38,21.25,18178.41,0,0,0,0,32400,15000,47400,0,0,47400,0,0,0,0,0,0,0,0
251710,"Várzea","PB",2015,"[25171011] Prefeitura Municipal de Várzea - PMV; [25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25171040] Prefeitura Municipal de Várzea - PB - PMV","Esgoto; Água; Res Sólidos",320792.41,320792.41,0,45594.41,366386.82,327648.95,0,41389.37,449790.75,4763.54,160582.18,13194.83,735362.69,17612.32,850146.17,0,68044.37,0,52107.6,146.32,0,0,682.05,9,54923.79,28980.47,682.05,NA,NA,682.05,18358.63,17570.28,42.04,35970.95,0,0,110400,96000,14400,0,110400,0,NA,220800,NA,NA,NA,NA,NA,NA,NA,NA
251720,"Vieirópolis","PB",2015,"[25075000] Companhia de Águas e Esgotos da Paraíba - CAGEPA; [25172040] SECRETARIA DE OBRAS E SERVIÇOS PÚBLICOS - SOSP","Água; Res Sólidos",170853.25,170853.25,NA,22715.83,193569.08,137750.17,0,124765.65,0,116.86,35211.77,7396.31,65580.24,7725.07,103214.93,0,29845.44,0,22855.3,64.18,0,0,299.16,0,0,0,299.16,NA,NA,299.16,8052.41,7706.63,18.44,15777.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251740,"Zabelê","PB",2015,"[25174011] Prefeitura Municipal de Zabelê - PMZ; [25174040] Prefeitura Municipal de Zabelê - PMZ","Água; Res Sólidos",0,0,NA,0,0,0,0,0,9456,900,1135,2300,13791,0,13791,NA,NA,0,0,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260010,"Afogados da Ingazeira","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26001040] SECRETARIA DE INFRAESTRUTURA E SERVIÇOS  PÚBLICOS - PMAI","Água; Res Sólidos",5682008.41,5682008.41,NA,259755.88,5941764.29,5564346.58,0,449120.25,2926373.78,422967.59,632522.47,1946420.43,6942521.76,265481.93,7467054.84,57040.77,37393.81,0,549158.83,0,324849.47,5897725.51,0,30,465078.66,221657.34,108988.58,0,6170627.17,6279615.75,224070.75,236773.72,28708.21,489552.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
260020,"Afrânio","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",1240372.34,1240372.34,NA,57865.92,1298238.26,1151825.36,0,319029.07,261637.38,17341.42,38447.23,306246.86,982233.39,57971.99,1286813.9,12455.72,44666.64,0,120095.08,153539.65,0,0,0,3,238465.42,48402.23,12455.72,0,0,12455.72,48929.24,51703.12,6268.87,106901.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
260030,"Agrestina","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",3292263.99,3292263.99,NA,158212.63,3450476.62,3342966.66,0,206272.67,2616373.78,782781.28,11329.52,1533708.48,5431565.45,154078.81,5756751.14,33104.98,43299.07,0,318793.63,0,212514.57,0,0,30,168578.76,127807.81,231347.74,0,14271.81,245619.55,130044.83,137417.31,16661.5,284123.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
