"ID","Município","Estado","Ano.de.Referência","Prestadores","Serviços","abastecimento","AG002...Quantidade.de.ligações.ativas.de.água..Ligações.","AG003...Quantidade.de.economias.ativas.de.água..Economias.","AG004...Quantidade.de.ligações.ativas.de.água.micromedidas..Ligações.","AG005...Extensão.da.rede.de.água..km.","AG006...Volume.de.água.produzido..1000.m..ano.","AG007...Volume.de.água.tratada.em.ETAs..1000.m..ano.","AG008...Volume.de.água.micromedido..1000.m..ano.","AG010...Volume.de.água.consumido..1000.m..ano.","AG011...Volume.de.água.faturado..1000.m..ano.","AG012...Volume.de.água.macromedido..1000.m..ano.","AG013...Quantidade.de.economias.residenciais.ativas.de.água..Economias.","AG014...Quantidade.de.economias.ativas.de.água.micromedidas..Economias.","AG015...Volume.de.água.tratada.por.simples.desinfecção..1000.m..ano.","AG017...Volume.de.água.bruta.exportado..1000.m..ano.","AG018...Volume.de.água.tratada.importado..1000.m..ano.","AG019...Volume.de.água.tratada.exportado..1000.m..ano.","AG020...Volume.micromedido.nas.economias.residenciais.ativas.de.água..1000.m..ano.","AG021...Quantidade.de.ligações.totais.de.água..Ligações.","AG022...Quantidade.de.economias.residenciais.ativas.de.água.micromedidas..Economias.","AG024...Volume.de.serviço..1000.m..ano.","AG026...População.urbana.atendida.com.abastecimento.de.água..Habitantes.","AG027...Volume.de.água.fluoretada..1000.m..ano.","AG028...Consumo.total.de.energia.elétrica.nos.sistemas.de.água..1000.kWh.ano."
261153,"Quixaba","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",3605,1072,1073,1065,13.39,104,104,86.43,87.16,137.98,104,1030,1066,0,0,0,0,80.61,1152,1025,3.37,2526,0,12.65
261170,"Riacho das Almas","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",12754,4163,4290,2837,36.71,579.19,579.19,313.06,466.41,607.4,579.19,4168,2952,0,0,0,0,264.1,4563,2870,27.54,9226,0,292.02
261200,"Sairé","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",9731,2788,3343,2728,22.56,397.04,397.04,336.23,341.05,469.51,397.04,3233,3282,0,0,0,0,307.59,2863,3172,24.56,5855,0,24.46
261210,"Salgadinho","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",3752,974,1032,973,8.43,413.53,413.53,68.87,68.99,133.66,413.53,977,1031,0,0,0,0,61.92,1112,976,38.51,3427,0,0
261220,"Salgueiro","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26122040] PREFEITURA MUNICIPAL DO SALGUEIRO - PMS","Água e Esgoto; Res Sólidos",59769,18348,18869,17318,242.06,3975.14,3975.14,1924.96,2055.45,2807.92,3913.91,17748,17809,0,0,10.66,0,1632.31,20416,16747,576.38,48248,0,2097.73
261230,"Saloá","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26123040] Prefeitura Municipal de Saloá   Secretaria Municipal de Meio Ambiente - PMS","Água; Res Sólidos",5552,1724,1731,1664,17.63,88.78,88.78,73.49,77.31,156.99,46.36,1698,1671,0,0,0,0,70.37,2092,1641,5.85,5552,0,5.59
261240,"Sanharó","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",20948,6163,6218,5657,58.04,673.37,673.37,352.1,412.66,772.11,665.79,6037,5706,0,0,0,0,334.59,7171,5535,12.42,14260,0,452.68
261245,"Santa Cruz","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",6597,2017,2020,1809,19.75,434.69,434.69,166.1,191.75,281.11,363.38,1975,1812,0,0,0,0,148.62,2138,1768,41.78,4860,0,222.7
261247,"Santa Cruz da Baixa Verde","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26124740] Prefeitura Municipal de Santa Cruz da    Baixa Verde - PMSCBV","Água; Res Sólidos",191,58,58,47,10.13,7.62,0,4.21,5.53,7.51,0,58,47,7.62,0,0,0,4.21,1426,47,0,191,0,2.06
261250,"Santa Cruz do Capibaribe","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",78656,23120,24657,21257,202.83,2020.13,2020.13,1170.03,1299.61,2680.43,1841.89,23340,22682,0,0,0,0,1038.22,27582,21566,245.75,78656,0,929.1
261255,"Santa Filomena","PE",2015,"[26125511] Prefeitura Municipal de Santa Filomena - PMSF; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26125540] PREFEITURA MUNICIPAL DE SANTA FILOMENA - PGCM","Esgoto; Água; Res Sólidos",5008,1553,1553,1409,12.21,138.72,122.62,114.83,132.11,205.33,0,1513,1409,0,0,0,0,107.4,1645,1372,1.06,2359,0,126.81
261260,"Santa Maria da Boa Vista","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",17308,4638,4719,4411,39.3,1387.92,1387.92,538.55,567.64,747.98,1380.54,4438,4486,0,0,0,0,466.9,5145,4226,198.82,15577,0,1016.6
261270,"Santa Maria do Cambucá","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26127040] Secretaria Municipal de Saúde - SMS","Água; Res Sólidos",6775,2099,2140,2085,24.04,168.22,168.22,118.42,123.18,263.13,168.22,2072,2126,0,0,0,0,107.95,2252,2058,5.95,3477,0,1.8
261280,"Santa Terezinha","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",8557,2469,2522,2416,20.7,242.1,242.1,190.08,196.91,328.89,236.76,2431,2467,0,0,0,0,181.27,2638,2384,4.46,7274,0,791.27
261300,"São Bento do Una","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",27118,8084,8172,7249,85.15,1109.81,1109.81,471.72,550.46,1003.03,1109.81,7815,7334,0,0,0,0,399.78,9503,7005,37.63,27118,0,5.79
261310,"São Caitano","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26131040] Prefeitura Municipal de São Caetano - PMSC","Água; Res Sólidos",29594,9004,9338,8014,76.05,1036.03,1036.03,650.69,744.15,1175.36,1036.03,9134,8335,0,0,0,0,633.69,9571,8145,25.38,28222,0,0
261320,"São João","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",13749,3999,4063,3999,32.97,515.87,515.87,416.28,416.6,586.76,515.87,3895,4063,0,0,0,0,363.43,4262,3895,33.17,10150,0,2.64
261330,"São Joaquim do Monte","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26133040] Município de São Joaquim do Monte - Prefeitura - PMSJM","Água; Res Sólidos",16087,5180,5214,5023,44.66,729.55,729.55,484.9,504.33,712.29,729.55,5043,5056,0,0,0,0,455.73,5628,4890,26.82,14593,0,93.45
261350,"São José do Belmonte","PE",2015,"[26135011] Prefeitura Municipal de São José do Belmonte - PMSJB; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",20351,6018,6057,5639,64.29,1128.91,0,565.64,616.12,847.81,1088.21,5848,5675,1128.91,0,0,0,527.13,7442,5473,137.74,16693,0,957.71
261360,"São José do Egito","PE",2015,"[26136011] Prefeitura Municipal de São José do Egito - PMSJE; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26136040] Prefeitura Municipal de São José do Egito - PMSJE","Esgoto; Água; Res Sólidos",24606,8135,8349,7844,63.74,667.35,667.35,478.27,513.26,948.19,623.19,7963,8052,0,0,0,0,444.85,8706,7683,33.93,21971,0,792.97
261390,"Serra Talhada","PE",2015,"[26139011] Prefeitura Municipal de Serra Talhada - PMST; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",84352,24838,25957,24690,194.49,5691.98,5691.98,2832.93,2853.82,3879.78,5684.19,25093,25804,0,0,0,0,2606.88,25808,24956,632.66,65235,0,4664.32
261400,"Serrita","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26140040] secretaria de meio ambiente de serrita - semas","Água; Res Sólidos",10802,2772,2811,2437,52.53,277.11,242.24,222.6,263.91,373.22,227.16,2654,2475,0,0,0,0,207.95,3111,2328,23.93,6594,0,119.6
261410,"Sertânia","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",19693,6134,6234,4918,60.09,570.7,570.7,304.87,451.16,806.3,458.16,6004,4992,0,0,0,0,276.25,7391,4811,16.6,19425,0,4978.56
261430,"Moreilândia","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",5336,1513,1515,1110,13.05,280.33,280.33,88.23,134.29,195.23,41.24,1474,1111,0,0,0,0,79.56,1749,1073,63.65,5336,0,33.65
261440,"Solidão","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26144040] secretaria de obras e saneamento - so","Água; Res Sólidos",2095,612,614,528,4.1,56.75,56.75,29.73,39.35,73.93,0,582,530,0,0,0,0,27.64,673,500,0.99,1896,0,54.95
261450,"Surubim","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",63166,19021,20079,17568,160.81,2334.91,2334.91,1389.3,1534.77,2589.25,2334.91,19398,18597,0,0,0,0,1285.31,20647,17952,187.01,47536,0,4907.66
261460,"Tabira","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",25816,8089,8173,7685,64.07,1655.44,1655.44,621.91,679.94,1059.43,1080.31,7919,7765,0,0,0,0,596.24,8698,7526,220.18,20914,0,830.7
261470,"Tacaimbó","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26147040] PREFEITURA MUNICPAL DE TACAIMBÓ - PMT","Água; Res Sólidos",8999,2873,2895,2236,24.77,316.01,316.01,164.75,242.39,349.23,316.01,2821,2255,0,0,0,0,152.73,3110,2186,7.41,7177,0,244.32
261480,"Tacaratu","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",15281,4250,4254,4250,59.88,925.79,925.79,463.23,463.29,632.95,893.77,4130,4254,0,0,0,0,427.66,4479,4130,128.44,10257,0,621.56
261500,"Taquaritinga do Norte","PE",2015,"[26150011] Prefeitura Municipal de Taquaritinga do Norte - PMTN; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26150040] Secretaria de Obras e Urbanismo - SEURB","Esgoto; Água; Res Sólidos",8630,2586,2634,2427,25.48,38.66,29.42,31.73,36.82,69.25,25.43,2576,2471,0,0,0,0,29.53,3033,2428,2.89,8630,0,135.5
261510,"Terezinha","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",3602,1077,1082,1077,9.08,146.99,146.99,79.29,79.89,137.98,146.99,1032,1082,0,0,0,0,71.69,1188,1032,11.7,2996,0,224.14
261520,"Terra Nova","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",9700,2667,2686,2378,21.1,389.17,389.17,230.21,264.88,368.73,389.17,2573,2397,0,0,0,0,217.4,2969,2294,25.66,5504,0,62.49
261540,"Toritama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",34414,9724,10506,8972,115.39,823.21,823.21,521.84,630.06,1263.57,823.21,9889,9681,0,0,0,0,483.23,11284,9114,68.39,34414,0,25.61
261560,"Trindade","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",29519,8396,8585,7485,75.76,1095.31,1095.31,686.69,797.62,1164.43,1043.22,8150,7655,0,0,0,0,623.88,9045,7275,33.29,25391,0,97.27
261570,"Triunfo","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26157040] Prefeitura Municipal de Triunfo - PMT","Água; Res Sólidos",7946,2514,2553,2468,23.05,195.24,162.24,144.58,149.15,275.87,117.91,2460,2507,33,0,0,0,133.67,3104,2414,23.98,7946,0,176.62
261580,"Tupanatinga","PE",2015,"[26158011] Prefeitura Municipal de Tupanatinga - PMT; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",11835,3348,3378,3276,29.84,384.05,0,281.95,292.1,455.69,354.31,3306,3306,384.05,0,0,0,267.99,3636,3235,17.4,9243,0,2349.76
261590,"Tuparetama","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",8149,2894,2941,2838,22.67,203.27,203.27,137.21,143.13,305.61,55.69,2796,2885,0,0,0,0,130.49,3039,2746,9.27,6531,0,191.69
261600,"Venturosa","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26160040] PREFEITURA MUNICIPAL DE VENTUROSA - PMV","Água; Res Sólidos",8992,2659,2762,2128,28.74,9.71,5.44,8.25,9.25,11.21,0,2637,2202,0,0,0,0,2.65,3044,2109,3.66,8992,0,1.08
261610,"Verdejante","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",9376,2578,2583,1998,25.29,600.66,600.66,185.07,251.66,345.61,570.74,2507,2002,0,0,0,0,168.91,2914,1934,48.49,2783,0,33.59
261618,"Vertente do Lério","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26161840] PREFEITURA MUNICIPAL DE VERTENTE DO LÉRIO - PMVL","Água; Res Sólidos",2991,947,959,891,15.72,54.3,54.3,39.85,46.25,110.89,54.3,923,903,0,0,0,0,36.82,1089,871,3.4,1784,0,0
261620,"Vertentes","PE",2015,"[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26162040] Prefeitura Municipal de Vertentes - PMV","Água; Res Sólidos",14625,4436,4657,4278,46.45,564.04,564.04,277.19,306.95,601.64,564.04,4514,4491,0,0,0,0,264.04,5012,4353,29.32,14187,0,8.87
270010,"Água Branca","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27001040] Prefeitura Municipal de Água Branca - PMAB","Água; Res Sólidos",13178,3280,3382,2929,25,156.87,156.87,277.35,442.8,436.28,0,3269,3031,0,0,510.7,0,263.58,3920,2921,0,5230,0,4456.67
270030,"Arapiraca","AL",2015,"[27003011] Prefeitura Municipal de Arapiraca - PMA; [27043000] Companhia de Saneamento de Alagoas - CASAL","Esgoto; Água",221212,57575,58765,57228,622.94,258.29,258.29,6009.83,8223.24,8305.52,0,55838,58418,0,0,17772.65,0,5389.52,69991,55502,0,194316,0,17626.33
270070,"Batalha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27007040] Prefeitura Municipal de Batalha - PMB","Água e Esgoto; Res Sólidos",13757,2989,3071,2737,75,0,0,221.17,410.03,409.63,0,2892,2819,0,0,1320.98,0,199.44,3991,2642,0,11581,0,2672.29
270090,"Belo Monte","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1854,579,581,557,32.3,0,0,57.5,77.34,76.98,0,553,559,0,0,359.76,0,53.62,730,532,0,1095,0,874.42
270120,"Cacimbinhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27012040] Prefeitura Municipal de Cacimbinhas - PMC","Água; Res Sólidos",1935,558,564,463,34.1,0,0,39.98,74.28,74.2,0,532,469,0,0,197.14,0,27.54,811,438,0,1905,0,1022.79
270160,"Canapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",5634,1739,1755,1568,17,0,0,133.79,200.69,200.59,0,1716,1584,0,0,201.87,0,127.7,2154,1545,0,5526,0,1238.5
270180,"Carneiros","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",5674,1593,1616,1451,28.8,0,0,145.48,203.9,202.25,0,1570,1474,0,0,530.9,0,139.3,1857,1430,0,4993,0,919.09
270200,"Coité do Nóia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",3417,836,844,830,10.25,0,0,57.68,106.92,113.6,0,795,838,0,0,285.16,0,51.5,1377,789,0,3020,0,365.17
270235,"Craíbas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",15009,4084,4138,3812,152.1,0,0,366.4,538.11,554.6,0,4018,3866,0,0,1446.6,0,339.86,5419,3746,0,7674,0,1589.65
270240,"Delmiro Gouveia","AL",2015,"[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos",50940,14522,15312,12934,208,9811.65,9738.83,1447.95,3143.78,2100.84,0,14249,13722,72.82,0,0,1695.83,1311.58,16647,12680,0,37190,0,4958.35
270250,"Dois Riachos","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos",3829,1107,1114,1046,26.4,0,0,104.37,152.98,149.67,21.2,1087,1053,0,0,425.91,0,98.53,1376,1027,0,3829,0,808.87
270255,"Estrela de Alagoas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",6313,1724,1746,1624,17.07,188.42,188.42,116.79,182.61,174.15,0,1704,1646,0,0,0,30.76,98.03,2369,1604,0,3834,0,45.04
270290,"Girau do Ponciano","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",16387,4382,4458,4231,56.93,0,0,468.4,631.69,635.18,0,4263,4307,0,0,993.6,0,405.15,6064,4114,0,12405,0,617.69
270310,"Igaci","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",13758,3202,3233,2901,150.52,0,0,268.16,417.02,422.81,0,3148,2930,0,0,691.36,0,254.81,5043,2849,0,6076,0,1108.36
270330,"Inhapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI","Água; Res Sólidos",8346,2219,2264,2024,16,0,0,146.47,271.52,271.42,0,2214,2066,0,0,367.33,0,139.96,2814,2017,0,6686,0,2499.93
270340,"Jacaré dos Homens","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",3622,1291,1420,1242,40.6,0,0,137.51,212.77,254.61,0,1248,1371,0,0,1236.68,0,124.51,1510,1199,0,2945,0,3087.53
270370,"Jaramataia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",3356,805,810,768,52.5,0,0,37.73,81.65,81.82,0,776,773,0,0,255.47,0,34.76,1130,739,0,2646,0,523.56
270410,"Lagoa da Canoa","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC","Água; Res Sólidos",13187,3164,3177,3025,30.08,0,0,274.94,424.21,431.58,0,3085,3038,0,0,539.51,0,257.37,4913,2947,0,8576,0,796.91
270440,"Major Isidoro","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI","Água; Res Sólidos",9790,2060,2109,1889,101.4,0,0,206.84,310.89,310.85,0,2001,1938,0,0,797.11,0,182.77,2869,1831,0,7934,0,2394.34
270460,"Maravilha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU","Água; Res Sólidos",5690,1607,1633,1431,32.6,0,0,126.03,199.1,204.94,0,1587,1457,0,0,539.13,0,117.19,1887,1411,0,4824,0,1495.63
270500,"Mata Grande","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",9833,2332,2496,2186,33,0,0,177.26,323.94,322.48,0,2313,2328,0,0,362.32,0,167.03,2860,2170,0,5528,0,2273.94
270530,"Minador do Negrão","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",1804,480,484,446,5.56,0,0,16.21,37.29,37.89,0,468,450,0,0,40.76,0,15.04,681,434,0,1694,0,6.67
270540,"Monteirópolis","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",4111,1244,1323,1179,28.2,0,0,116.84,176.02,178.72,0,1201,1258,0,0,502.7,0,106.58,1492,1138,0,2414,0,995.52
270570,"Olho D ÁGUA das Flores","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",18226,5767,5854,5543,89,0,0,596.22,793.11,802.94,0,5598,5628,0,0,2368.76,0,557.59,6659,5378,0,13827,0,4925.32
270580,"Olho D ÁGUA do Casado","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",5656,1303,1349,1193,12,797.07,797.07,133.19,620.21,184.72,0,1312,1239,0,0,0,487.02,121.22,1652,1203,0,4277,0,182.59
270600,"Olivença","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",5429,1649,1662,1571,24.5,0,0,150.47,213.04,212.74,0,1606,1584,0,0,512.69,0,144.08,2029,1529,0,3067,0,918.74
270610,"Ouro Branco","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV","Água; Res Sólidos",5058,1330,1338,1195,28,0,0,58.7,105.18,104.51,0,1314,1203,0,0,299.58,0,53.97,1816,1181,0,4865,0,828.34
270620,"Palestina","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP","Água; Res Sólidos",3922,1091,1097,968,25.5,0,0,97.91,147.75,148.19,0,1063,974,0,0,456.28,0,89.12,1332,940,0,3061,0,1040.92
270630,"Palmeira dos Índios","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÇÃO - SEMUR","Água e Esgoto; Res Sólidos",64202,18456,19039,16861,284.14,0,0,1985.17,2708.16,2740.93,0,18225,17443,0,0,5030.47,0,1843.72,21915,16636,0,52306,0,6982.46
270640,"Pão de Açúcar","AL",2015,"[27064011] Serviço Autônomo de Água e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL","Água; Água",24878,6498,6606,6017,87.5,18799.6,1552.48,1450.37,18729.24,2009.01,0,6200,6125,17247.12,0,601,16773.83,1073.11,8017,5983,118,10930,1911.4,412
270642,"Pariconha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP","Água; Res Sólidos",7580,2087,2107,1964,20,0,0,206.42,281.53,280.88,0,2023,1984,0,0,303.62,0,196.71,2441,1900,0,2731,0,1275.11
270710,"Piranhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",22243,4769,5040,4248,44,3480.7,3453.56,495.35,701.05,685.55,0,4619,4514,27.14,0,437.02,0,427.67,5653,4118,0,14180,0,3018.63
270720,"Poço das Trincheiras","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",3295,989,1022,921,26.2,0,0,94.4,133.45,137.79,0,959,954,0,0,459.99,0,83.02,1166,891,0,2091,0,1196.44
270760,"Quebrangulo","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto",6555,2527,2603,1910,20.85,7613.35,7613.35,188.44,5228.93,350.45,0,2478,1986,0,0,0,5040.49,168.93,2992,1863,0,6336,0,12.41
270800,"Santana do Ipanema","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO","Água e Esgoto; Res Sólidos",34652,10696,11034,10347,203.3,0,0,1377.55,1518.13,1526.31,0,10286,10685,0,0,4332,0,1066.23,12141,9941,0,27155,0,8351.34
270840,"São José da Tapera","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água",15568,3938,4079,3679,137,0,0,362.64,566.11,568.52,0,3866,3815,0,0,1817.27,0,338.62,4750,3606,0,11095,0,3547.51
270895,"Senador Rui Palmeira","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP","Água; Res Sólidos",4190,1084,1087,986,15.5,0,0,77.26,126.82,126.27,0,1050,989,0,0,361.48,0,74.14,1303,955,0,4124,0,792.53
270920,"Traipu","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT","Água; Res Sólidos",10026,2286,2331,2008,19.88,10224.42,10224.42,206.56,9901.62,318.29,0,2215,2053,0,0,0,9695.06,188.71,2850,1940,0,8621,0,315.44
280010,"Amparo de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",2088,658,658,650,4.39,241.78,241.78,74.98,76.74,93.56,0,628,650,0,0,0,0,70.58,658,620,0,1708,241.78,566
280020,"Aquidabã","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",18959,6248,6255,6196,84.1,1931.58,1931.58,627.45,642.81,844.66,0,6101,6203,0,0,0,0,595.38,6248,6049,0,10907,1931.58,5114
280110,"Canhoba","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",4005,1309,1310,1301,47.54,607.07,607.07,151.49,153.17,187.51,0,1246,1302,0,0,0,0,143.17,1309,1238,0,1520,607.07,1135
280120,"Canindé de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",19011,5072,5088,5013,92.98,3035.34,3035.34,671.97,690.09,809.94,1374.85,4917,5029,0,0,0,0,626.03,5072,4860,0,11781,3035.34,2055
280140,"Carira","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",19439,5885,5951,5838,107.61,1379.7,1379.7,601.88,606.53,818.86,0,5818,5904,0,0,0,0,547.54,5885,5772,0,11672,1379.7,4958
280160,"Cedro de São João","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",5675,2045,2053,2033,17.72,879.79,843.41,233.45,235.5,296.36,0,1994,2039,36.38,0,0,0,222.48,2045,1984,0,5174,843.41,332
280190,"Cumbe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",3861,1380,1387,1380,24.13,551.88,551.88,233.22,233.27,180.31,0,1337,1387,0,0,0,0,226.98,1380,1337,0,2293,551.88,1092
280220,"Feira Nova","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água",5385,1909,1914,1909,37.96,673.82,673.82,206.88,209.12,265.33,0,1863,1914,0,0,0,0,194.97,1909,1863,0,3636,673.82,1607
280230,"Frei Paulo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos",14689,4472,4472,4451,60.4,965.79,965.79,445.83,446.41,607.24,0,4351,4451,0,0,0,0,413.18,4472,4330,0,8739,965.79,3677
280240,"Gararu","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos",10421,3046,3046,3036,85.99,967.79,917.84,357.12,362.16,443.7,0,2960,3036,49.95,0,0,0,342.15,3046,2952,0,2332,917.84,386
