"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","GE201...O.Órgão..prestador..é.também.o.prestador...direto.ou.indireto...dos.serviços.de.abastecimento.de.água.e.esgotamento.sanitário.no.município...Antigo.campo.GE056.","GE202...Há.empresa.com.contrato.de.DELEGAÇÃO..concessão.ou.contrato.de.programa..para.algum.ou.todos.os.serviços.de.limpeza.urbana.do.município...Antigo.campo.GE055.","POP_TOT...População.total.do.município..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município..Fonte..IBGE...Habitantes."
270180,"Carneiros","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",8969,5087
270200,"Coité do Nóia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",10992,3760
270235,"Craíbas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",24288,7861
270240,"Delmiro Gouveia","AL",2015,"[27024011] Prefeitura Municipal de Delmiro Gouveia - PMDG; [27043000] Companhia de Saneamento de Alagoas - CASAL; [27024040] prefeitura municipal de Delmiro Gouveia - pmdg","Esgoto; Água; Res Sólidos","Não","Não",51997,37681
270250,"Dois Riachos","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27025040] Prefeitura Municipal de Dois Riachos - PMDR","Água; Res Sólidos","Não","Não",11224,5246
270255,"Estrela de Alagoas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",18306,4275
270290,"Girau do Ponciano","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",40519,12508
270310,"Igaci","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",26041,6393
270330,"Inhapi","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27033040] PREFEITURA MUNICIPAL DE INHAPI - PMI","Água; Res Sólidos","Não","Não",18621,6970
270340,"Jacaré dos Homens","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",5429,3041
270370,"Jaramataia","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",5695,2985
270410,"Lagoa da Canoa","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27041040] Prefeitura Municipal de Lagoa da    Canoa - PMLC","Água; Res Sólidos","Não","Não",18343,9212
270440,"Major Isidoro","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27044040] PREFEITURA MUNICIPAL DE MAJOR IZIDORO - PMMI","Água; Res Sólidos","Não","Não",20047,9872
270460,"Maravilha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27046040] SECRETARIA MUNICIPAL DE OBRAS. URBANISMO E LIMPEZA URBANA - SMOULU","Água; Res Sólidos","Não","Não",9770,4880
270500,"Mata Grande","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",25590,5879
270530,"Minador do Negrão","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",5425,2316
270540,"Monteirópolis","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",7241,2626
270570,"Olho D ÁGUA das Flores","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",21641,14866
270580,"Olho D ÁGUA do Casado","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",9298,4410
270600,"Olivença","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",11688,3319
270610,"Ouro Branco","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27061040] SECRETARIA DE OBRAS - SMOV","Água; Res Sólidos","Não","Não",11537,7274
270620,"Palestina","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27062040] Prefeitura Municipal de Palestina - PMP","Água; Res Sólidos","Não","Não",5004,3169
270630,"Palmeira dos Índios","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27063040] SECRETARIA MUNICIPAL DE URBANIZAÇÃO - SEMUR","Água e Esgoto; Res Sólidos","Não","Não",73878,54184
270640,"Pão de Açúcar","AL",2015,"[27064011] Serviço Autônomo de Água e Esgoto - SAAE; [27043000] Companhia de Saneamento de Alagoas - CASAL","Água; Água","","",24878,11252
270642,"Pariconha","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27064240] Prefeitura Municipal de Pariconha - PMP","Água; Res Sólidos","Não","Não",10601,2888
270710,"Piranhas","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto","","",24950,14279
270720,"Poço das Trincheiras","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",14493,2134
270760,"Quebrangulo","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água e Esgoto","","",11592,6537
270800,"Santana do Ipanema","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27080040] Secretaria Municipal de Obras - SMO","Água e Esgoto; Res Sólidos","Não","Não",47820,28932
270840,"São José da Tapera","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL","Água","","",32271,12481
270895,"Senador Rui Palmeira","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27089540] Prefeitura Municipal de Senador Rui Palmeira - PMSRP","Água; Res Sólidos","Não","Não",13909,4205
270920,"Traipu","AL",2015,"[27043000] Companhia de Saneamento de Alagoas - CASAL; [27092040] Prefeitura Municipal de Traipu - PMT","Água; Res Sólidos","Não","Não",27798,8682
280010,"Amparo de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",2374,1920
280020,"Aquidabã","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",21312,12174
280110,"Canhoba","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",4057,1537
280120,"Canindé de São Francisco","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",28279,16110
280140,"Carira","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",21484,11991
280160,"Cedro de São João","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",5890,5265
280190,"Cumbe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",3985,2373
280220,"Feira Nova","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",5573,3755
280230,"Frei Paulo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28023040] Prefeitura Municipal de Frei Paulo - PMFP","Água; Res Sólidos","Não","Não",15047,8907
280240,"Gararu","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28024040] Prefeitura Municipal de Gararu - PMG","Água; Res Sólidos","Não","Não",11724,2911
280260,"Gracho Cardoso","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28026040] Prefeitura Municipal de Gracho Cardoso - PMGC","Água; Res Sólidos","Esgotamento Sanitário","Não",5848,2800
280310,"Itabi","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",5017,2777
280370,"Macambira","SE",2015,"[28037011] Prefeitura Municipal de Macambira - PMM; [28003000] Companhia de Saneamento de Sergipe - DESO","Esgoto; Água","","",6824,3265
280420,"Monte Alegre de Sergipe","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28042040] Prefeitura Municipal de Monte Alegre de Sergipe - PMMAS","Água; Res Sólidos","Não","Não",14853,8767
280445,"Nossa Senhora Aparecida","SE",2015,"[28044511] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA; [28003000] Companhia de Saneamento de Sergipe - DESO; [28044540] Prefeitura Municipal de Nossa Senhora Aparecida - PMNSA","Esgoto; Água; Res Sólidos","Abast Água e Esg Sanitário","Não",8830,3586
280450,"Nossa Senhora da Glória","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",35726,23765
280460,"Nossa Senhora das Dores","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28046040] Prefeitura Municipal de Nossa Senhora Das Dores - PMNSD","Água; Res Sólidos","Não","Não",26240,17109
280470,"Nossa Senhora de Lourdes","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",6494,3426
280500,"Pedra Mole","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",3199,1288
280520,"Pinhão","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",6440,3578
280540,"Poço Redondo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28054040] PREFEITURA MUNICIPAL DE POÇO REDONDO - PMPRE","Água; Res Sólidos","Esgotamento Sanitário","Não",33757,9333
280550,"Poço Verde","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28055040] PREFEITURAS MUNICIPAL DE POÇO VERDE - PMPV","Água; Res Sólidos","Não","Sim",23416,13115
280560,"Porto da Folha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",28492,10449
280570,"Propriá","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",29655,25422
280600,"Ribeirópolis","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",18362,12754
280700,"São Miguel do Aleixo","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",3902,1843
280710,"Simão Dias","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28071040] Secretaria Municipal de Obras. Transporte e Serviços Públicos - SMOTSP","Água e Esgoto; Res Sólidos","Não","Não",40526,21389
280730,"Telha","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO","Água","","",3170,1208
280740,"Tobias Barreto","SE",2015,"[28003000] Companhia de Saneamento de Sergipe - DESO; [28074040] PREFEITURA MUNICIPAL DE TOBIAS BARRETO - PMTB","Água; Res Sólidos","Não","Não",51375,34465
290010,"Abaíra","BA",2015,"","","","",9226,4145
290020,"Abaré","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29002040] SECRETARIA DE OBRAS E SERVIÇO PÚBLICO - SECSP","Água e Esgoto; Res Sólidos","Não","Não",19574,10357
290035,"Adustina","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",17153,6087
290040,"Água Fria","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",17043,6259
290050,"Érico Cardoso","BA",2015,"[29005011] Serviço Autônomo de Água e Esgoto - SAAE; [29005040] Prefeitura Municipal de Érico Cardoso - PM","Água; Res Sólidos","Abastecimento de Água","Não",11437,2123
290100,"Amargosa","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29010040] PREFEITURA MUNICIPAL DE AMARGOSA - BA","Água e Esgoto; Res Sólidos","Não","Não",37807,27395
290115,"América Dourada","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29011540] PREFEITURA MUNICIPAL DE AMERICA DOURADA - PMAD","Água; Res Sólidos","Abastecimento de Água","Não",16923,11485
290120,"Anagé","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29012040] Prefeitura Municipal de Anagé - PMA","Água; Res Sólidos","Não","Não",20096,3878
290130,"Andaraí","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29013040] Prefeitura Municipal de Andaraí - PMA","Água; Res Sólidos","Não","Não",13723,7641
290135,"Andorinha","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29013540] Prefeitura Municipal de Andorinha - PMA","Água; Res Sólidos","Abastecimento de Água","Não",14791,6370
290150,"Anguera","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",11299,4772
290160,"Antas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",19183,7146
290170,"Antônio Cardoso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",12225,3412
290180,"Antônio Gonçalves","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",12187,6398
290200,"Aracatu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",14089,4037
290210,"Araci","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29021040] Prefeitura Municipal de Araci - PMA","Água e Esgoto; Res Sólidos","Não","Não",56370,21432
290260,"Baixa Grande","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29026040] PREFEITURA MUNICIPAL DE BAIXA GRANDE - PMBG","Água; Res Sólidos","Não","Não",21197,8811
290265,"Banzaê","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29026540] PREFEITURA MUNICIPAL DE BANZAÊ - PMB","Água; Res Sólidos","Não","Não",13711,4691
290270,"Barra","BA",2015,"[29027040] PREFEITURA MUNICIPAL DA BARRA - PMB","Res Sólidos","Abast Água e Esg Sanitário","Sim",54188,24659
290280,"Barra da Estiva","BA",2015,"[29028011] Prefeitura Municipal de Barra da Estiva - PMBE; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29028040] PREFEITURA MUNICIPAL DE BARRA DA ESTIVA - BE","Água e Esgoto; Água; Res Sólidos","Abast Água e Esg Sanitário","Não",22394,10997
290290,"Barra do Choça","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","",34853,22449
290300,"Barra do Mendes","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29030040] PREFEITURA MUNICIPAL DE BARRA DO MENDES - PMBM","Água; Res Sólidos","Não","Não",14526,6497
290323,"Barro Alto","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",15377,7582
290327,"Barrocas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",15770,6329
290350,"Belo Campo","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",18383,10360
290360,"Biritinga","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",15799,3745
290370,"Boa Nova","BA",2015,"[29037011] Prefeitura Municipal de Boa Nova - PMBN; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água","","",14577,5490
290380,"Boa Vista do Tupim","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",18658,6837
290390,"Bom Jesus da Lapa","BA",2015,"[29039011] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","","",69526,47204
290395,"Bom Jesus da Serra","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29039540] PREFEITURA MUNICIPAL DE BOM JESUS DA SERRA - BA","Água; Res Sólidos","Não","Não",10554,2889
290400,"Boninal","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",14585,4906
290405,"Bonito","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",16873,7089
290410,"Boquira","BA",2015,"","","","",22429,7495
290420,"Botuporã","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",11021,4027
290430,"Brejões","BA",2015,"[29043011] Prefeitura Municipal de Brejões - PMB; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Esgoto; Água","","",15214,5259
290440,"Brejolândia","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",10698,1916
290450,"Brotas de Macaúbas","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",11070,3221
290460,"Brumado","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29046040] Prefeitura Municipal de Brumado - PMBRUMADO","Água e Esgoto; Res Sólidos","Não","Não",69255,48382
290475,"Buritirama","BA",2015,"","","","",21549,8691
290480,"Caatiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",10166,4805
290485,"Cabaceiras do Paraguaçu","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","",18978,5087
290500,"Caculé","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",23545,14092
290510,"Caém","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29051040] Prefeitura Municipal de Caém - PMC","Água; Res Sólidos","Não","Não",10143,3576
290515,"Caetanos","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",15982,3856
290520,"Caetité","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29052040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA","Água; Res Sólidos","Não","Não",52531,31450
290530,"Cafarnaum","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29053040] PREFEITURA MUNICIPAL CAFARNAUM - PMC","Água; Res Sólidos","Não","Não",18695,11475
290550,"Caldeirão Grande","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",13641,4978
290590,"Campo Alegre de Lourdes","BA",2015,"[29059011] Prefeitura Municipal de Campo Alegre de Lourdes - PMCAL; [29059040] Prefeitura Municipal Campo Alegre de Lourdes - PM","Água e Esgoto; Res Sólidos","Abastecimento de Água","Não",29938,8661
290600,"Campo Formoso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água e Esgoto","","",72271,26974
290620,"Canarana","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",26382,12557
290640,"Candeal","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",9011,3521
290660,"Candiba","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29066040] Prefeitura Municipal de Candiba - BA","Água; Res Sólidos","Não","Não",14667,8577
290670,"Cândido Sales","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29067040] Prefeitura Municipal de Cândido Sales - PMCS","Água; Res Sólidos","Abastecimento de Água","Não",26855,18552
290680,"Cansanção","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29068040] Prefeitura Municipal de Cansanção - PMC","Água; Res Sólidos","Não","Não",35235,11800
290682,"Canudos","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29068240] PREFEITURA MUNICIPAL DE CANUDOS - PMC","Água; Res Sólidos","Esgotamento Sanitário","Não",17177,9497
290685,"Capela do Alto Alegre","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA","Água","","",12118,5882
290687,"Capim Grosso","BA",2015,"[29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29068740] PREFEITURA MUNICIPAL DE CAPIM GROSSO - PMCG","Água e Esgoto; Res Sólidos","Não","Não",29346,24029
290689,"Caraíbas","BA",2015,"[29068911] Prefeitura Municipal de Caraíbas - PMC; [29274000] Empresa Baiana de Águas e Saneamento SA - EMBASA; [29068940] PREFEITURA MUNICIPAL DE CARAIBAS - PMC","Esgoto; Água; Res Sólidos","Esgotamento Sanitário","Não",10016,2462
290710,"Carinhanha","BA",2015,"[29071011] Serviço Autônomo de Água e Esgoto - SAAE; [29071040] PREFEITURA MUNICIPAL DE CARINHANHA - PMC","Água e Esgoto; Res Sólidos","Não","Não",29955,13283
